OID_,Join_Count,New119Fips,GEOID,NAMELSAD,lat,lon,GEOID_1,STATEFP,CD119FP,GEOIDFQ
2171,1,3617,3617,Congressional District 17,41.220550000000003,-73.522694000000001,3617,36,17,5001900US3617
2172,1,4005,4005,Congressional District 5,35.477738000000002,-97.494184000000004,4005,40,05,5001900US4005
2173,1,4005,4005,Congressional District 5,35.475929999999998,-97.493216000000004,4005,40,05,5001900US4005
2174,1,4005,4005,Congressional District 5,35.497787000000002,-97.502032999999997,4005,40,05,5001900US4005
2175,1,4005,4005,Congressional District 5,35.483229000000001,-97.495677000000001,4005,40,05,5001900US4005
2176,1,4005,4005,Congressional District 5,35.661396000000003,-97.478660000000005,4005,40,05,5001900US4005
2177,1,4005,4005,Congressional District 5,35.479388999999998,-97.524890999999997,4005,40,05,5001900US4005
2178,1,4005,4005,Congressional District 5,35.478081000000003,-97.500750999999994,4005,40,05,5001900US4005
2179,1,4005,4005,Congressional District 5,35.942309999999999,-97.252195999999998,4005,40,05,5001900US4005
2180,1,3901,3901,Congressional District 1,39.343212000000001,-84.301312999999993,3901,39,01,5001900US3901
2181,1,3901,3901,Congressional District 1,39.097676000000000,-84.346495000000004,3901,39,01,5001900US3901
2182,1,3901,3901,Congressional District 1,39.351705000000003,-84.270947000000007,3901,39,01,5001900US3901
2183,1,3901,3901,Congressional District 1,39.122553000000003,-84.432339999999996,3901,39,01,5001900US3901
2184,1,3901,3901,Congressional District 1,39.138178000000003,-84.509242999999998,3901,39,01,5001900US3901
2185,1,3901,3901,Congressional District 1,39.136482000000001,-84.502138000000002,3901,39,01,5001900US3901
2186,1,3901,3901,Congressional District 1,39.150263000000002,-84.475325999999995,3901,39,01,5001900US3901
2187,1,3901,3901,Congressional District 1,39.211385000000000,-84.361553000000001,3901,39,01,5001900US3901
2188,1,3910,3910,Congressional District 10,39.629142000000002,-84.200979000000004,3910,39,10,5001900US3910
2189,1,3910,3910,Congressional District 10,39.739713999999999,-84.267579999999995,3910,39,10,5001900US3910
2190,1,3910,3910,Congressional District 10,39.963869000000003,-83.790695999999997,3910,39,10,5001900US3910
2191,1,3910,3910,Congressional District 10,39.723199000000001,-84.169027999999997,3910,39,10,5001900US3910
2192,1,3910,3910,Congressional District 10,39.632435000000001,-84.187791000000004,3910,39,10,5001900US3910
2193,1,3910,3910,Congressional District 10,39.697522999999997,-84.101207000000002,3910,39,10,5001900US3910
2194,1,3603,3603,Congressional District 3,40.768700000000003,-73.637570999999994,3603,36,03,5001900US3603
2195,1,3603,3603,Congressional District 3,40.782780000000002,-73.590239999999994,3603,36,03,5001900US3603
2196,1,3603,3603,Congressional District 3,40.793785000000000,-73.650569000000004,3603,36,03,5001900US3603
2197,1,3603,3603,Congressional District 3,40.789197000000001,-73.648813000000004,3603,36,03,5001900US3603
2198,1,3603,3603,Congressional District 3,40.813080999999997,-73.742908999999997,3603,36,03,5001900US3603
2199,1,3603,3603,Congressional District 3,40.809904000000003,-73.627714999999995,3603,36,03,5001900US3603
2200,1,3603,3603,Congressional District 3,40.741605999999997,-73.643310999999997,3603,36,03,5001900US3603
2201,1,3614,3614,Congressional District 14,40.758066999999997,-73.921612999999994,3614,36,14,5001900US3614
2202,1,3625,3625,Congressional District 25,43.121057000000000,-77.623659000000004,3625,36,25,5001900US3625
2203,1,3625,3625,Congressional District 25,43.134016000000003,-77.597853000000001,3625,36,25,5001900US3625
2204,1,3625,3625,Congressional District 25,43.157597000000003,-77.605476999999993,3625,36,25,5001900US3625
2205,1,3625,3625,Congressional District 25,43.093665999999999,-77.537858000000000,3625,36,25,5001900US3625
2206,1,3625,3625,Congressional District 25,43.095663000000002,-77.575215999999998,3625,36,25,5001900US3625
2207,1,3625,3625,Congressional District 25,43.069392999999998,-77.684561000000002,3625,36,25,5001900US3625
2208,1,3625,3625,Congressional District 25,43.050787999999997,-77.546666999999999,3625,36,25,5001900US3625
2209,1,3625,3625,Congressional District 25,42.966782000000002,-77.609915999999998,3625,36,25,5001900US3625
2210,1,3625,3625,Congressional District 25,43.119768000000001,-77.556663000000000,3625,36,25,5001900US3625
2211,1,4101,4101,Congressional District 1,45.489041999999998,-122.672044000000000,4101,41,01,5001900US4101
2212,1,4101,4101,Congressional District 1,45.498106999999997,-122.718374999999995,4101,41,01,5001900US4101
2213,1,4101,4101,Congressional District 1,45.496479000000001,-122.683190999999994,4101,41,01,5001900US4101
2214,1,4101,4101,Congressional District 1,45.505778999999997,-122.683079000000006,4101,41,01,5001900US4101
2215,1,4101,4101,Congressional District 1,45.534405999999997,-122.699991999999995,4101,41,01,5001900US4101
2216,1,4101,4101,Congressional District 1,45.502468000000000,-122.674995999999993,4101,41,01,5001900US4101
2217,1,4101,4101,Congressional District 1,45.525661999999997,-122.713438999999994,4101,41,01,5001900US4101
2218,1,4101,4101,Congressional District 1,45.518543999999999,-122.773876999999999,4101,41,01,5001900US4101
2219,1,4101,4101,Congressional District 1,45.520615999999997,-122.679522000000006,4101,41,01,5001900US4101
2220,1,4101,4101,Congressional District 1,45.504026000000003,-122.681444999999997,4101,41,01,5001900US4101
2221,1,3619,3619,Congressional District 19,42.408074999999997,-76.504204999999999,3619,36,19,5001900US3619
2222,1,3619,3619,Congressional District 19,42.440896000000002,-76.498534000000006,3619,36,19,5001900US3619
2223,1,3619,3619,Congressional District 19,42.418539000000003,-76.491703000000001,3619,36,19,5001900US3619
2224,1,3619,3619,Congressional District 19,42.446697000000000,-76.499771999999993,3619,36,19,5001900US3619
2225,1,3619,3619,Congressional District 19,42.248254000000003,-73.774446999999995,3619,36,19,5001900US3619
2226,1,3619,3619,Congressional District 19,42.485199999999999,-76.458735000000004,3619,36,19,5001900US3619
2227,1,3619,3619,Congressional District 19,42.423557000000002,-76.500541999999996,3619,36,19,5001900US3619
2228,1,3619,3619,Congressional District 19,42.508099999999999,-76.465100000000007,3619,36,19,5001900US3619
2229,1,3619,3619,Congressional District 19,42.443600000000004,-76.482200000000006,3619,36,19,5001900US3619
2230,1,3702,3713,Congressional District 13,35.759335999999998,-78.766931000000000,3702,37,02,5001900US3702
2231,1,3702,3713,Congressional District 13,35.762870999999997,-78.679693000000000,3702,37,02,5001900US3702
2232,1,3702,3713,Congressional District 13,35.751379999999997,-78.747010000000003,3702,37,02,5001900US3702
2233,1,3704,3713,Congressional District 13,35.709890999999999,-78.804236000000003,3704,37,04,5001900US3704
2234,1,3702,3713,Congressional District 13,35.714306999999998,-78.660593000000006,3702,37,02,5001900US3702
2235,1,3713,3713,Congressional District 13,35.408059999999999,-78.738102999999995,3713,37,13,5001900US3713
2236,1,3704,3713,Congressional District 13,35.623511000000001,-78.834978000000007,3704,37,04,5001900US3704
2237,1,3615,3615,Congressional District 15,40.890200000000000,-73.899744999999996,3615,36,15,5001900US3615
2238,1,3615,3615,Congressional District 15,40.910220000000002,-73.908750999999995,3615,36,15,5001900US3615
2239,1,3615,3615,Congressional District 15,40.814799999999998,-73.924599999999998,3615,36,15,5001900US3615
2240,1,4105,4105,Congressional District 5,45.439332000000000,-122.727694000000000,4105,41,05,5001900US4105
2241,1,4105,4105,Congressional District 5,45.429364000000000,-122.724671999999998,4105,41,05,5001900US4105
2242,1,4105,4105,Congressional District 5,45.424455000000002,-122.561295000000001,4105,41,05,5001900US4105
2243,1,4105,4105,Congressional District 5,45.361989000000001,-122.623697000000007,4105,41,05,5001900US4105
2244,1,4105,4105,Congressional District 5,44.275433000000000,-121.205704999999995,4105,41,05,5001900US4105
2245,1,3908,3908,Congressional District 8,39.301976000000003,-84.502667000000002,3908,39,08,5001900US3908
2246,1,3609,3609,Congressional District 9,40.656238999999999,-73.948476999999997,3609,36,09,5001900US3609
2247,1,3609,3609,Congressional District 9,40.639735999999999,-73.955765000000000,3609,36,09,5001900US3609
2248,1,3609,3609,Congressional District 9,40.670831000000000,-73.953901999999999,3609,36,09,5001900US3609
2249,1,3909,3909,Congressional District 9,41.612473000000001,-83.712458999999996,3909,39,09,5001900US3909
2250,1,3909,3909,Congressional District 9,41.448321000000000,-82.743797999999998,3909,39,09,5001900US3909
2251,1,3909,3909,Congressional District 9,41.666728999999997,-83.635069000000001,3909,39,09,5001900US3909
2252,1,3705,3706,Congressional District 6,36.143391999999999,-79.921763999999996,3705,37,05,5001900US3705
2253,1,3706,3706,Congressional District 6,36.095627999999998,-79.971158000000003,3706,37,06,5001900US3706
2254,1,3705,3706,Congressional District 6,36.389771000000003,-79.751436999999996,3705,37,05,5001900US3705
2255,1,3907,3907,Congressional District 7,41.439216999999999,-81.957731999999993,3907,39,07,5001900US3907
2256,1,3907,3907,Congressional District 7,41.241779000000001,-81.743378000000007,3907,39,07,5001900US3907
2257,1,3907,3907,Congressional District 7,41.396599999999999,-81.613816999999997,3907,39,07,5001900US3907
2258,1,3907,3907,Congressional District 7,41.377738000000001,-81.931646999999998,3907,39,07,5001900US3907
2259,1,3907,3907,Congressional District 7,41.443869999999997,-81.957462000000007,3907,39,07,5001900US3907
2260,1,3907,3907,Congressional District 7,41.468735000000002,-81.867762999999997,3907,39,07,5001900US3907
2261,1,3907,3907,Congressional District 7,41.399742000000003,-81.469492000000002,3907,39,07,5001900US3907
2262,1,3714,3712,Congressional District 12,35.470903999999997,-80.785719999999998,3714,37,14,5001900US3714
2263,1,3712,3712,Congressional District 12,35.301651999999997,-80.731452000000004,3712,37,12,5001900US3712
2264,1,3622,3622,Congressional District 22,42.816499999999998,-75.532600000000002,3622,36,22,5001900US3622
2265,1,3622,3622,Congressional District 22,43.038600000000002,-76.138999999999996,3622,36,22,5001900US3622
2266,1,3622,3622,Congressional District 22,42.892684000000003,-76.105538999999993,3622,36,22,5001900US3622
2267,1,3622,3622,Congressional District 22,43.048558999999997,-76.012810000000002,3622,36,22,5001900US3622
2268,1,3622,3622,Congressional District 22,43.042999999999999,-76.288200000000003,3622,36,22,5001900US3622
2269,1,3622,3622,Congressional District 22,43.034042999999997,-76.139223999999999,3622,36,22,5001900US3622
2270,1,3622,3622,Congressional District 22,43.003259000000000,-76.130071000000001,3622,36,22,5001900US3622
2271,1,3622,3622,Congressional District 22,42.998153000000002,-75.966099000000000,3622,36,22,5001900US3622
2272,1,3704,3709,Congressional District 9,35.865443999999997,-78.964301000000006,3704,37,04,5001900US3704
2273,1,3704,3709,Congressional District 9,35.777892000000001,-79.057513999999998,3704,37,04,5001900US3704
2274,1,3704,3709,Congressional District 9,35.855631000000002,-79.152828999999997,3704,37,04,5001900US3704
2275,1,3704,3709,Congressional District 9,35.844985000000001,-79.048530999999997,3704,37,04,5001900US3704
2276,1,3704,3709,Congressional District 9,35.779283999999997,-79.050194000000005,3704,37,04,5001900US3704
2277,1,3704,3709,Congressional District 9,35.855705000000000,-79.035786000000002,3704,37,04,5001900US3704
2278,1,3704,3709,Congressional District 9,35.850394000000001,-79.034756000000002,3704,37,04,5001900US3704
2279,1,3800,3800,Congressional District (at Large),46.816806999999997,-100.779858000000004,3800,38,00,5001900US3800
2280,1,4004,4004,Congressional District 4,35.184261999999997,-97.400589999999994,4004,40,04,5001900US4004
2281,1,4004,4004,Congressional District 4,35.229802999999997,-97.504823999999999,4004,40,04,5001900US4004
2282,1,3912,3912,Congressional District 12,39.954602000000001,-82.758786999999998,3912,39,12,5001900US3912
2283,1,3912,3912,Congressional District 12,40.346971000000003,-82.347352000000001,3912,39,12,5001900US3912
2284,1,3624,3624,Congressional District 24,42.857236999999998,-76.984288000000006,3624,36,24,5001900US3624
2285,1,3624,3624,Congressional District 24,42.900157000000000,-77.272633999999996,3624,36,24,5001900US3624
2286,1,3604,3604,Congressional District 4,40.719166999999999,-73.688889000000003,3604,36,04,5001900US3604
2287,1,3618,3618,Congressional District 18,41.693793999999997,-73.935606000000007,3618,36,18,5001900US3618
2288,1,3618,3618,Congressional District 18,41.722790000000003,-73.936475000000002,3618,36,18,5001900US3618
2289,1,4003,4003,Congressional District 3,36.106195000000000,-97.105087999999995,4003,40,03,5001900US4003
2290,1,4003,4003,Congressional District 3,36.110948999999998,-97.111304000000004,4003,40,03,5001900US4003
2291,1,3619,3621,Congressional District 21,42.696089000000001,-74.924111999999994,3619,36,19,5001900US3619
2292,1,3621,3621,Congressional District 21,44.317732999999997,-74.159458999999998,3621,36,21,5001900US3621
2293,1,3621,3621,Congressional District 21,44.695300000000003,-73.467280000000002,3621,36,21,5001900US3621
2294,1,3913,3913,Congressional District 13,41.146900000000002,-81.645726999999994,3913,39,13,5001900US3913
2295,1,3913,3913,Congressional District 13,41.071753000000001,-81.525435000000002,3913,39,13,5001900US3913
2296,1,3913,3913,Congressional District 13,41.071930000000002,-81.526949000000002,3913,39,13,5001900US3913
2297,1,3705,3710,Congressional District 10,35.799787000000002,-81.330911999999998,3705,37,05,5001900US3705
2298,1,3714,3710,Congressional District 10,35.348748999999998,-81.910171000000005,3714,37,14,5001900US3714
2299,1,4401,4401,Congressional District 1,41.932262999999999,-71.481578999999996,4401,44,01,5001900US4401
2300,1,4401,4401,Congressional District 1,41.833396999999998,-71.414619999999999,4401,44,01,5001900US4401
2301,1,4401,4401,Congressional District 1,41.818384000000002,-71.411569999999998,4401,44,01,5001900US4401
2302,1,4401,4401,Congressional District 1,41.736102000000002,-71.338144999999997,4401,44,01,5001900US4401
2303,1,4401,4401,Congressional District 1,41.881664999999998,-71.380849999999995,4401,44,01,5001900US4401
2304,1,4401,4401,Congressional District 1,41.831173999999997,-71.365286999999995,4401,44,01,5001900US4401
2305,1,4401,4401,Congressional District 1,41.913347999999999,-71.411923999999999,4401,44,01,5001900US4401
2306,1,4401,4401,Congressional District 1,41.749068999999999,-71.337961000000007,4401,44,01,5001900US4401
2307,1,3706,3708,Congressional District 8,35.684204000000001,-80.488788000000000,3706,37,06,5001900US3706
2308,1,3706,3708,Congressional District 8,35.840038999999997,-80.230005000000006,3706,37,06,5001900US3706
2309,1,4103,4103,Congressional District 3,45.574212000000003,-122.724136999999999,4103,41,03,5001900US4103
2310,1,4103,4103,Congressional District 3,45.545492000000003,-122.655803000000006,4103,41,03,5001900US4103
2311,1,4103,4103,Congressional District 3,45.481560000000002,-122.630843999999996,4103,41,03,5001900US4103
2312,1,4103,4103,Congressional District 3,45.473112000000000,-122.611762999999996,4103,41,03,5001900US4103
2313,1,4001,4001,Congressional District 1,36.023015999999998,-95.938648000000001,4001,40,01,5001900US4001
2314,1,3707,3707,Congressional District 7,34.242933999999998,-77.821299999999994,3707,37,07,5001900US3707
2315,1,3707,3707,Congressional District 7,34.245604000000000,-77.949855999999997,3707,37,07,5001900US3707
2316,1,3606,3606,Congressional District 6,40.764760000000003,-73.777510000000007,3606,36,06,5001900US3606
2317,1,4106,4106,Congressional District 6,44.943809999999999,-123.026781000000000,4106,41,06,5001900US4106
2318,1,4106,4106,Congressional District 6,44.942717999999999,-123.027323999999993,4106,41,06,5001900US4106
2319,1,4106,4106,Congressional District 6,45.457459999999998,-122.793539999999993,4106,41,06,5001900US4106
2320,1,4106,4106,Congressional District 6,44.936663000000003,-123.030146999999999,4106,41,06,5001900US4106
2321,1,5105,5105,Congressional District 5,38.037660000000002,-78.519202000000007,5105,51,05,5001900US5105
2322,1,5105,5105,Congressional District 5,37.356107999999999,-79.172241999999997,5105,51,05,5001900US5105
2323,1,5105,5105,Congressional District 5,38.001479000000003,-78.529360999999994,5105,51,05,5001900US5105
2324,1,5105,5105,Congressional District 5,38.084792999999998,-78.478812000000005,5105,51,05,5001900US5105
2325,1,5105,5105,Congressional District 5,38.035961000000000,-78.487971000000002,5105,51,05,5001900US5105
2326,1,5105,5105,Congressional District 5,38.035345999999997,-78.430631000000005,5105,51,05,5001900US5105
2327,1,5105,5105,Congressional District 5,38.045088999999997,-78.518379999999993,5105,51,05,5001900US5105
2328,1,5105,5105,Congressional District 5,37.958938000000003,-78.518255999999994,5105,51,05,5001900US5105
2329,1,5105,5105,Congressional District 5,38.046278999999998,-78.517036000000004,5105,51,05,5001900US5105
2330,1,5105,5105,Congressional District 5,38.024079000000000,-78.483160999999996,5105,51,05,5001900US5105
2331,1,5105,5105,Congressional District 5,38.043975000000003,-78.542924999999997,5105,51,05,5001900US5105
2332,1,5105,5105,Congressional District 5,36.586596000000000,-79.385996000000006,5105,51,05,5001900US5105
2333,1,5105,5105,Congressional District 5,38.072512000000003,-78.514397000000002,5105,51,05,5001900US5105
2334,1,3711,3711,Congressional District 11,35.623741000000003,-82.554063999999997,3711,37,11,5001900US3711
2335,1,3711,3711,Congressional District 11,35.616425999999997,-82.564203000000006,3711,37,11,5001900US3711
2336,1,3711,3711,Congressional District 11,35.582946000000000,-82.578410000000005,3711,37,11,5001900US3711
2337,1,3711,3711,Congressional District 11,35.284272000000001,-83.179192000000000,3711,37,11,5001900US3711
2338,1,3711,3711,Congressional District 11,35.656810999999998,-82.503586999999996,3711,37,11,5001900US3711
2339,1,3711,3711,Congressional District 11,35.302013000000002,-82.416516000000001,3711,37,11,5001900US3711
2340,1,3915,3915,Congressional District 15,40.097521999999998,-83.143843000000004,3915,39,15,5001900US3915
2341,1,3602,3602,Congressional District 2,40.722554000000002,-73.246741999999998,3602,36,02,5001900US3602
2342,1,3602,3602,Congressional District 2,40.766399999999997,-73.201499999999996,3602,36,02,5001900US3602
2343,1,3611,3611,Congressional District 11,40.609769999999997,-74.027528000000004,3611,36,11,5001900US3611
2344,1,3611,3611,Congressional District 11,40.605894999999997,-74.099199999999996,3611,36,11,5001900US3611
2345,1,3905,3905,Congressional District 5,41.294133000000002,-82.223804000000001,3905,39,05,5001900US3905
2346,1,3712,3714,Congressional District 14,35.158681999999999,-80.844057000000006,3712,37,12,5001900US3712
2347,1,4202,4202,Congressional District 2,39.951658999999999,-75.144608000000005,4202,42,02,5001900US4202
2348,1,4202,4202,Congressional District 2,39.948937999999998,-75.155582999999993,4202,42,02,5001900US4202
2349,1,4202,4202,Congressional District 2,39.943725999999998,-75.155103999999994,4202,42,02,5001900US4202
2350,1,4202,4202,Congressional District 2,40.065880000000000,-75.059555000000003,4202,42,02,5001900US4202
2351,1,4202,4202,Congressional District 2,39.952784000000001,-75.145007000000007,4202,42,02,5001900US4202
2352,1,4202,4202,Congressional District 2,39.958939000000001,-75.159011000000007,4202,42,02,5001900US4202
2353,1,4202,4202,Congressional District 2,39.950760000000002,-75.160713000000001,4202,42,02,5001900US4202
2354,1,4202,4202,Congressional District 2,39.946629000000001,-75.147009999999995,4202,42,02,5001900US4202
2355,1,4707,4707,Congressional District 7,36.167949999999998,-86.787124000000006,4707,47,07,5001900US4707
2356,1,4707,4707,Congressional District 7,36.131503000000002,-86.800500999999997,4707,47,07,5001900US4707
2357,1,4707,4707,Congressional District 7,36.152006000000000,-86.795249999999996,4707,47,07,5001900US4707
2358,1,4707,4707,Congressional District 7,36.202210999999998,-86.788675999999995,4707,47,07,5001900US4707
2359,1,4707,4707,Congressional District 7,36.146675999999999,-86.793594999999996,4707,47,07,5001900US4707
2360,1,4707,4707,Congressional District 7,36.155465000000000,-86.850273000000001,4707,47,07,5001900US4707
2361,1,4707,4707,Congressional District 7,36.145825000000002,-86.817588999999998,4707,47,07,5001900US4707
2362,1,4707,4707,Congressional District 7,36.156613000000000,-86.784437999999994,4707,47,07,5001900US4707
2363,1,4707,4707,Congressional District 7,36.130538999999999,-86.801554999999993,4707,47,07,5001900US4707
2364,1,4707,4707,Congressional District 7,36.146098000000002,-86.808790000000002,4707,47,07,5001900US4707
2365,1,4203,4203,Congressional District 3,39.966582000000002,-75.176333000000000,4203,42,03,5001900US4203
2366,1,4203,4203,Congressional District 3,39.941467000000003,-75.200000000000003,4203,42,03,5001900US4203
2367,1,4203,4203,Congressional District 3,39.952547000000003,-75.163950000000000,4203,42,03,5001900US4203
2368,1,4203,4203,Congressional District 3,40.004567999999999,-75.217524999999995,4203,42,03,5001900US4203
2369,1,4203,4203,Congressional District 3,39.957383000000000,-75.182480999999996,4203,42,03,5001900US4203
2370,1,4203,4203,Congressional District 3,39.955472999999998,-75.183746999999997,4203,42,03,5001900US4203
2371,1,4203,4203,Congressional District 3,39.955790999999998,-75.176901999999998,4203,42,03,5001900US4203
2372,1,4203,4203,Congressional District 3,39.956457000000000,-75.195622000000000,4203,42,03,5001900US4203
2373,1,4203,4203,Congressional District 3,39.956954000000003,-75.197023999999999,4203,42,03,5001900US4203
2374,1,4203,4203,Congressional District 3,39.942480000000003,-75.198680999999993,4203,42,03,5001900US4203
2375,1,4203,4203,Congressional District 3,39.939728000000002,-75.198111999999995,4203,42,03,5001900US4203
2376,1,4203,4203,Congressional District 3,39.963766000000000,-75.198203000000007,4203,42,03,5001900US4203
2377,1,4203,4203,Congressional District 3,39.953118000000003,-75.170314000000005,4203,42,03,5001900US4203
2378,1,4203,4203,Congressional District 3,39.947572000000001,-75.209316000000001,4203,42,03,5001900US4203
2379,1,4203,4203,Congressional District 3,39.947735000000002,-75.222694000000004,4203,42,03,5001900US4203
2380,1,4203,4203,Congressional District 3,39.948236999999999,-75.166679999999999,4203,42,03,5001900US4203
2381,1,4203,4203,Congressional District 3,39.952857000000002,-75.186177000000001,4203,42,03,5001900US4203
2382,1,4203,4203,Congressional District 3,39.936878999999998,-75.146704999999997,4203,42,03,5001900US4203
2383,1,4203,4203,Congressional District 3,39.955888999999999,-75.195177000000001,4203,42,03,5001900US4203
2384,1,4203,4203,Congressional District 3,39.956028000000003,-75.196630999999996,4203,42,03,5001900US4203
2385,1,4203,4203,Congressional District 3,39.945599999999999,-75.182433000000003,4203,42,03,5001900US4203
2386,1,4212,4212,Congressional District 12,40.451289000000003,-79.950624000000005,4212,42,12,5001900US4212
2387,1,4212,4212,Congressional District 12,40.444783000000001,-79.945652999999993,4212,42,12,5001900US4212
2388,1,4212,4212,Congressional District 12,40.444248000000002,-79.923569000000001,4212,42,12,5001900US4212
2389,1,4212,4212,Congressional District 12,40.450913000000000,-79.897458000000000,4212,42,12,5001900US4212
2390,1,4212,4212,Congressional District 12,40.433978000000003,-79.783629000000005,4212,42,12,5001900US4212
2391,1,4212,4212,Congressional District 12,40.456009000000002,-79.981022999999993,4212,42,12,5001900US4212
2392,1,4212,4212,Congressional District 12,40.446294000000002,-79.947902999999997,4212,42,12,5001900US4212
2393,1,4212,4212,Congressional District 12,40.445976999999999,-79.962428000000003,4212,42,12,5001900US4212
2394,1,4212,4212,Congressional District 12,40.429907999999998,-79.969828000000007,4212,42,12,5001900US4212
2395,1,4212,4212,Congressional District 12,40.444558999999998,-79.948898999999997,4212,42,12,5001900US4212
2396,1,4212,4212,Congressional District 12,40.441194000000003,-79.957097000000005,4212,42,12,5001900US4212
2397,1,4212,4212,Congressional District 12,40.430084000000001,-79.975663999999995,4212,42,12,5001900US4212
2398,1,4212,4212,Congressional District 12,40.471322999999998,-79.915497999999999,4212,42,12,5001900US4212
2399,1,4212,4212,Congressional District 12,40.438097999999997,-80.000135999999998,4212,42,12,5001900US4212
2400,1,4212,4212,Congressional District 12,40.443986000000002,-79.946535999999995,4212,42,12,5001900US4212
2401,1,4212,4212,Congressional District 12,40.442225999999998,-80.004587000000001,4212,42,12,5001900US4212
2402,1,4212,4212,Congressional District 12,40.444204999999997,-79.943396000000007,4212,42,12,5001900US4212
2403,1,4212,4212,Congressional District 12,40.462175999999999,-79.944267999999994,4212,42,12,5001900US4212
2404,1,4506,4506,Congressional District 6,34.022427999999998,-81.037345000000002,4506,45,06,5001900US4506
2405,1,4506,4506,Congressional District 6,33.999585000000003,-81.032758000000001,4506,45,06,5001900US4506
2406,1,4506,4506,Congressional District 6,32.910656000000003,-80.037088999999995,4506,45,06,5001900US4506
2407,1,4506,4506,Congressional District 6,32.804808000000001,-79.946292000000000,4506,45,06,5001900US4506
2408,1,4506,4506,Congressional District 6,32.784055000000002,-79.954021999999995,4506,45,06,5001900US4506
2409,1,4506,4506,Congressional District 6,34.005352999999999,-81.035245000000003,4506,45,06,5001900US4506
2410,1,4506,4506,Congressional District 6,32.783389999999997,-79.937022999999996,4506,45,06,5001900US4506
2411,1,4506,4506,Congressional District 6,32.789467999999999,-79.926366000000002,4506,45,06,5001900US4506
2412,1,4506,4506,Congressional District 6,32.771949999999997,-79.929571999999993,4506,45,06,5001900US4506
2413,1,4506,4506,Congressional District 6,32.752091999999998,-80.157647999999995,4506,45,06,5001900US4506
2414,1,4506,4506,Congressional District 6,32.787666999999999,-79.949552999999995,4506,45,06,5001900US4506
2415,1,4702,4702,Congressional District 2,35.886107000000003,-84.215643000000000,4702,47,02,5001900US4702
2416,1,4702,4702,Congressional District 2,35.921360000000000,-84.137777999999997,4702,47,02,5001900US4702
2417,1,4702,4702,Congressional District 2,35.956034000000002,-83.937037000000004,4702,47,02,5001900US4702
2418,1,4503,4503,Congressional District 3,34.641300999999999,-82.786501000000001,4503,45,03,5001900US4503
2419,1,4503,4503,Congressional District 3,34.252966000000001,-82.176841999999994,4503,45,03,5001900US4503
2420,1,4503,4503,Congressional District 3,34.708579000000000,-82.767520000000005,4503,45,03,5001900US4503
2421,1,4503,4503,Congressional District 3,34.585906000000001,-82.813446999999996,4503,45,03,5001900US4503
2422,1,4503,4503,Congressional District 3,34.689492999999999,-82.800381999999999,4503,45,03,5001900US4503
2423,1,4210,4210,Congressional District 10,40.267493999999999,-76.882605999999996,4210,42,10,5001900US4210
2424,1,4210,4210,Congressional District 10,40.287557999999997,-76.880955999999998,4210,42,10,5001900US4210
2425,1,4210,4210,Congressional District 10,39.970534999999998,-76.676258000000004,4210,42,10,5001900US4210
2426,1,4210,4210,Congressional District 10,40.272033000000000,-76.661811000000000,4210,42,10,5001900US4210
2427,1,4210,4210,Congressional District 10,40.203055999999997,-77.313610999999995,4210,42,10,5001900US4210
2428,1,4210,4210,Congressional District 10,40.167710000000000,-76.656497000000002,4210,42,10,5001900US4210
2429,1,4210,4210,Congressional District 10,40.260064999999997,-76.882639999999995,4210,42,10,5001900US4210
2430,1,4210,4210,Congressional District 10,39.945627999999999,-76.728921000000000,4210,42,10,5001900US4210
2431,1,4210,4210,Congressional District 10,40.278840000000002,-76.630679999999998,4210,42,10,5001900US4210
2432,1,4402,4402,Congressional District 2,41.844650999999999,-71.457471999999996,4402,44,02,5001900US4402
2433,1,4402,4402,Congressional District 2,41.844226999999997,-71.439306000000002,4402,44,02,5001900US4402
2434,1,4402,4402,Congressional District 2,41.657195000000002,-71.695244000000002,4402,44,02,5001900US4402
2435,1,4402,4402,Congressional District 2,41.828764000000000,-71.419196999999997,4402,44,02,5001900US4402
2436,1,4402,4402,Congressional District 2,41.831049999999998,-71.431473999999994,4402,44,02,5001900US4402
2437,1,4402,4402,Congressional District 2,41.686827000000001,-71.509332999999998,4402,44,02,5001900US4402
2438,1,4402,4402,Congressional District 2,41.818441000000000,-71.447903999999994,4402,44,02,5001900US4402
2439,1,4402,4402,Congressional District 2,41.820025000000001,-71.412875999999997,4402,44,02,5001900US4402
2440,1,4207,4207,Congressional District 7,40.630191000000003,-75.381524999999996,4207,42,07,5001900US4207
2441,1,4207,4207,Congressional District 7,40.701056000000001,-75.202382000000000,4207,42,07,5001900US4207
2442,1,4207,4207,Congressional District 7,40.739885999999998,-75.349378000000002,4207,42,07,5001900US4207
2443,1,4207,4207,Congressional District 7,40.602137999999997,-75.360917999999998,4207,42,07,5001900US4207
2444,1,4600,4600,Congressional District (at Large),44.364485000000002,-100.343442999999994,4600,46,00,5001900US4600
2445,1,4600,4600,Congressional District (at Large),43.543663000000002,-96.787741999999994,4600,46,00,5001900US4600
2446,1,4600,4600,Congressional District (at Large),44.076402000000002,-103.208252000000002,4600,46,00,5001900US4600
2447,1,4600,4600,Congressional District (at Large),43.601787999999999,-96.697947999999997,4600,46,00,5001900US4600
2448,1,4502,4502,Congressional District 2,34.075167000000000,-80.940481000000005,4502,45,02,5001900US4502
