GEOID,name_geoid,lat,lon
0630,Congressional District 30,34.09536,-118.27508
0615,Congressional District 15,37.51177,-122.25741
1000,Congressional District (at Large),39.15656,-75.52415
0650,Congressional District 50,32.89661,-117.22021
1198,Delegate District (at Large),38.90483,-77.01858
0802,Congressional District 2,39.64288,-106.38085
0905,Congressional District 5,41.39258,-73.51767
0801,Congressional District 1,39.68534,-104.93684
0650,Congressional District 50,32.95114,-117.21346
0628,Congressional District 28,34.10328,-117.71447
0616,Congressional District 16,37.3876,-122.13426
0611,Congressional District 11,37.7851,-122.48113
0616,Congressional District 16,37.28754,-122.02613
0635,Congressional District 35,34.05811,-117.74763
3102,Congressional District 2,41.25875,-96.11063
0616,Congressional District 16,37.42932,-122.15261
0615,Congressional District 15,37.65573,-122.40318
1000,Congressional District (at Large),38.91498,-75.42611
0636,Congressional District 36,34.03525,-118.44538
1198,Delegate District (at Large),38.93283,-76.99786
0807,Congressional District 7,39.79133,-105.13711
0602,Congressional District 2,40.87238,-124.0796
1000,Congressional District (at Large),39.17007,-75.5431
1198,Delegate District (at Large),38.90339,-77.02915
0905,Congressional District 5,41.72581,-72.836
1198,Delegate District (at Large),38.91785,-77.03535
1198,Delegate District (at Large),38.9351,-77.0244
0611,Congressional District 11,37.78082,-122.40005
0636,Congressional District 36,34.03956,-118.45989
0611,Congressional District 11,37.77529,-122.45173
0616,Congressional District 16,37.44679,-122.16576
0650,Congressional District 50,32.96807,-117.15994
0608,Congressional District 8,37.9829,-122.34108
0901,Congressional District 1,41.75412,-72.67985
1198,Delegate District (at Large),38.89505,-77.00996
0902,Congressional District 2,41.87906,-71.97519
1198,Delegate District (at Large),38.89568,-77.04101
0616,Congressional District 16,37.38728,-122.06435
0806,Congressional District 6,39.61572,-105.01539
0803,Congressional District 3,37.27498,-107.87204
0614,Congressional District 14,37.65866,-122.06134
1000,Congressional District (at Large),39.75104,-75.5499
0617,Congressional District 17,37.32271,-122.05482
2408,Congressional District 8,39.09984,-77.1937
0806,Congressional District 6,39.56855,-104.86869
3610,Congressional District 10,40.73777,-73.9934
0617,Congressional District 17,37.37361,-122.05327
0611,Congressional District 11,37.77661,-122.47456
0616,Congressional District 16,37.40883,-122.07227
0608,Congressional District 8,37.90566,-122.27398
0808,Congressional District 8,39.88927,-105.03827
0616,Congressional District 16,37.40075,-122.11706
0650,Congressional District 50,32.93624,-117.22479
0616,Congressional District 16,37.40659,-122.10895
1198,Delegate District (at Large),38.94444,-77.06433
0612,Congressional District 12,37.8377,-122.22204
0647,Congressional District 47,33.67924,-117.8516
0616,Congressional District 16,37.45759,-122.18017999999999
0618,Congressional District 18,37.33148,-121.89018
0628,Congressional District 28,34.10311,-117.71141
0611,Congressional District 11,37.72205,-122.47032
0602,Congressional District 2,37.97968,-122.51279
0611,Congressional District 11,37.77813,-122.41865
0617,Congressional District 17,37.40387,-121.91352
0650,Congressional District 50,32.96086,-117.21508
0650,Congressional District 50,33.15734,-117.19111
0619,Congressional District 19,36.65167,-121.80172
0650,Congressional District 50,32.90564,-117.22727
0650,Congressional District 50,32.96126,-117.15184000000001
0650,Congressional District 50,32.81717,-117.26862
4803,Congressional District 3,32.99316,-96.58853
0606,Congressional District 6,38.62985,-121.32409
1198,Delegate District (at Large),38.89984,-77.00754
1198,Delegate District (at Large),38.90411,-77.04616
0901,Congressional District 1,41.79337,-72.71626
2408,Congressional District 8,38.9832,-77.0947
0604,Congressional District 4,38.34393,-122.69989
1198,Delegate District (at Large),38.93794,-77.07376
0802,Congressional District 2,39.96642,-105.1542
0616,Congressional District 16,37.42241,-122.20091
1000,Congressional District (at Large),38.51912,-75.05834
0616,Congressional District 16,37.38874,-122.04888
4501,Congressional District 1,32.81905,-79.87841
0649,Congressional District 49,33.13406,-117.27854
0646,Congressional District 46,33.78098,-117.8672
0650,Congressional District 50,32.73791,-117.22502
0616,Congressional District 16,37.37803,-122.09517
0636,Congressional District 36,34.03111,-118.46688
5108,Congressional District 8,38.89411,-77.06917
0632,Congressional District 32,34.05736,-118.46764
0904,Congressional District 4,41.14207,-73.35985
0619,Congressional District 19,36.96799,-121.89776
0607,Congressional District 7,38.39743,-121.46876
0646,Congressional District 46,33.79572,-117.88235
1198,Delegate District (at Large),38.90664,-77.01658
0612,Congressional District 12,37.85583,-122.29099
0649,Congressional District 49,33.1235,-117.28959
0647,Congressional District 47,33.72518,-118.00031
0640,Congressional District 40,33.55512,-117.66653
0636,Congressional District 36,33.78041,-118.40808
0612,Congressional District 12,37.84541,-122.26552
0632,Congressional District 32,34.24194,-118.58863
0612,Congressional District 12,37.83727,-122.30129
0616,Congressional District 16,37.41763,-122.12103
0650,Congressional District 50,33.1223,-117.07995
0650,Congressional District 50,32.91171,-117.23205
0634,Congressional District 34,34.1376,-118.21467
0615,Congressional District 15,37.66722,-122.48944
0651,Congressional District 51,32.88617,-117.16448
0650,Congressional District 50,32.89523,-117.21903
3704,Congressional District 4,35.96456,-78.94053
1000,Congressional District (at Large),39.77265,-75.57408
0903,Congressional District 3,41.49215,-72.67921
0614,Congressional District 14,37.58456,-122.0428
2408,Congressional District 8,39.10048,-77.13381
0624,Congressional District 24,34.43217,-119.8191
2701,Congressional District 1,44.0054,-92.49896
1198,Delegate District (at Large),38.97702,-77.03252
0610,Congressional District 10,37.89739,-122.18385
5307,Congressional District 7,47.66271,-122.3156
0608,Congressional District 8,37.90587,-122.31346
0650,Congressional District 50,32.94422,-117.18516
0637,Congressional District 37,34.01369,-118.40851
0615,Congressional District 15,37.58456,-122.37102
0648,Congressional District 48,33.53282,-117.18029
1000,Congressional District (at Large),39.45579,-75.71781
0629,Congressional District 29,34.20128,-118.45116
0651,Congressional District 51,32.79858,-117.15462
1000,Congressional District (at Large),39.7582,-75.56197
0649,Congressional District 49,33.03452,-117.23864
0903,Congressional District 3,41.33098,-72.91884
0636,Congressional District 36,34.06829,-118.39004
0903,Congressional District 3,41.30725,-72.93296
1198,Delegate District (at Large),38.94818,-77.08082
0903,Congressional District 3,41.32258,-72.91923
0904,Congressional District 4,41.13811,-73.2859
1198,Delegate District (at Large),38.90987,-77.06881
0614,Congressional District 14,37.69778,-121.90816
5108,Congressional District 8,38.85567,-77.04866
0615,Congressional District 15,37.47872,-122.14053
2505,Congressional District 5,42.3661,-71.20674
0616,Congressional District 16,37.3822,-122.18741
0650,Congressional District 50,32.92538,-117.21654
0620,Congressional District 20,35.35426,-119.10759
0903,Congressional District 3,41.29114,-72.96116
0632,Congressional District 32,34.04922,-118.46886
0647,Congressional District 47,33.60985,-117.87505
0639,Congressional District 39,34.0112,-117.3387
0651,Congressional District 51,32.79849,-117.15215
0616,Congressional District 16,37.4108,-122.26022
0611,Congressional District 11,37.78751,-122.4047
0623,Congressional District 23,34.0522,-117.19241
0608,Congressional District 8,38.10262,-122.27569
0645,Congressional District 45,33.87901,-118.05386
0624,Congressional District 24,34.24058,-119.26411
0608,Congressional District 8,38.01694,-122.13497
0615,Congressional District 15,37.58247,-122.36812
0636,Congressional District 36,34.03064,-118.45622
1310,Congressional District 10,33.93117,-83.37887
1203,Congressional District 3,29.64344,-82.34964
1305,Congressional District 5,33.79125,-84.3249
1709,Congressional District 9,42.05048,-87.68005
1804,Congressional District 4,40.41872,-86.91036
1701,Congressional District 1,41.78955,-87.60117
1227,Congressional District 27,25.71347,-80.27725
1312,Congressional District 12,33.47096,-81.9914
1501,Congressional District 1,21.2992,-157.82037
1809,Congressional District 9,39.17206,-86.52316
1223,Congressional District 23,26.37626,-80.11417
1701,Congressional District 1,41.78587,-87.59754
1306,Congressional District 5,33.90934,-84.35398
1807,Congressional District 7,39.77921,-86.17529
1707,Congressional District 7,41.87151,-87.66772
1707,Congressional District 7,41.87506,-87.66833
1305,Congressional District 5,33.76423,-84.39529
1215,Congressional District 15,28.06258,-82.4196
1901,Congressional District 1,41.52938,-90.57483
1802,Congressional District 2,41.6939,-86.23928
1226,Congressional District 26,25.78484,-80.34186
1227,Congressional District 27,25.75816,-80.19932
1502,Congressional District 2,21.44028,-158.18638
1714,Congressional District 14,41.92933,-88.75076
1202,Congressional District 2,30.44146,-84.29789
1311,Congressional District 11,34.03432,-84.57428
1215,Congressional District 15,28.07404,-82.39596
1225,Congressional District 25,26.07761,-80.24256
1709,Congressional District 9,41.97272,-87.67239
1305,Congressional District 4,33.78779,-84.28825
1707,Congressional District 7,41.86516,-87.83338
1713,Congressional District 13,40.11686,-88.22876
1707,Congressional District 7,41.8833,-87.63335
1203,Congressional District 3,29.65269,-82.49224
1228,Congressional District 28,25.76105,-80.3762
1310,Congressional District 10,33.93043,-83.36603
1307,Congressional District 6,34.03301,-84.28972
1305,Congressional District 5,33.7819,-84.40401
1707,Congressional District 7,41.87972,-87.63641
1227,Congressional District 27,25.73224,-80.16297
1601,Congressional District 1,46.73029,-116.99685
1717,Congressional District 17,40.48722,-89.02166
1210,Congressional District 10,28.60103,-81.19727
1205,Congressional District 5,30.2647,-81.44479
1710,Congressional District 10,42.30229,-87.86138
1305,Congressional District 5,33.74661,-84.41478
1709,Congressional District 9,42.0647,-87.68987
1705,Congressional District 5,41.89738,-87.62424
1305,Congressional District 5,33.75353,-84.38448
1707,Congressional District 7,41.89471,-87.78689
1707,Congressional District 7,41.89574,-87.61854
1705,Congressional District 5,41.98245,-87.71624
1712,Congressional District 12,37.72841,-89.22295
1202,Congressional District 2,30.42891,-84.28977
1705,Congressional District 5,41.89666,-87.62292
1717,Congressional District 17,40.51729,-88.99916
1602,Congressional District 2,43.61403,-116.19897
1210,Congressional District 10,28.57325,-81.36974
1713,Congressional District 13,39.80976,-89.65747
1715,Congressional District 15,39.71884,-90.24132
1501,Congressional District 1,21.30829,-157.8087
1205,Congressional District 5,30.24152,-81.51921
1807,Congressional District 7,39.89219,-86.31038
1705,Congressional District 5,41.96628,-87.67474
1707,Congressional District 7,41.88803,-87.63612
1901,Congressional District 1,41.74165,-91.49643
1306,Congressional District 11,33.88911,-84.45132
1228,Congressional District 28,25.4727,-80.47466
1708,Congressional District 8,42.01931,-88.20301
1225,Congressional District 25,26.01573,-80.42705
1901,Congressional District 1,41.65925,-91.55653
1709,Congressional District 9,42.05669,-87.6955
1709,Congressional District 9,42.05024,-87.68443
1710,Congressional District 10,42.35214,-87.92232
1709,Congressional District 9,42.05003,-87.69233
1707,Congressional District 7,41.88589,-87.64269
1305,Congressional District 5,33.75077,-84.35507
1311,Congressional District 6,33.98647,-84.40453
1203,Congressional District 3,29.62219,-82.44497
1701,Congressional District 1,41.85621,-87.61864
1711,Congressional District 11,41.77487,-88.1951
1715,Congressional District 15,39.77995,-89.73168
1809,Congressional District 9,39.1319,-86.50911
1305,Congressional District 4,33.81828,-84.26711
1210,Congressional District 10,28.5362,-81.37498
1707,Congressional District 7,41.88847,-87.62729
1203,Congressional District 3,29.65214,-82.32886
1602,Congressional District 2,42.86314,-112.4344
1802,Congressional District 2,41.70607,-86.20145
1201,Congressional District 1,30.41305,-87.20997
1305,Congressional District 5,33.74773,-84.41301
1222,Congressional District 22,26.6482,-80.28948
1602,Congressional District 2,43.60364,-116.20128
1219,Congressional District 19,26.46419,-81.77302
1201,Congressional District 1,30.54909,-87.21527
1208,Congressional District 8,28.06469,-80.61882
1805,Congressional District 5,40.19774,-85.40905
1205,Congressional District 5,30.31293,-81.6632
1302,Congressional District 2,32.83142,-83.64691
1701,Congressional District 1,41.791,-87.58679
1711,Congressional District 11,41.77425,-88.14332
1305,Congressional District 5,33.73965,-84.37172
1710,Congressional District 10,42.25049,-87.83072
1205,Congressional District 5,30.27067,-81.51043
1312,Congressional District 12,32.4597,-81.80242
1501,Congressional District 1,21.31066,-157.80146
1801,Congressional District 1,41.44186,-87.48858
1802,Congressional District 2,41.20089,-85.8748
1307,Congressional District 7,34.02569,-84.24031
0406,Congressional District 6,32.28876,-110.93109
1710,Congressional District 10,42.16648,-87.88345
1714,Congressional District 14,41.62716,-88.14559
1709,Congressional District 5,42.15362,-87.98156
1306,Congressional District 5,33.87898,-84.39506
1704,Congressional District 4,41.78547,-87.93715
1225,Congressional District 25,26.01673,-80.42707
2502,Congressional District 2,42.37243,-72.52628
1305,Congressional District 5,33.78752,-84.38263
1305,Congressional District 5,33.80456,-84.39289
1714,Congressional District 14,41.67944,-88.18762
2204,Congressional District 4,32.36529,-93.68434
1207,Congressional District 7,28.62655,-81.225
1226,Congressional District 26,25.84195,-80.30145
1210,Congressional District 10,28.57346,-81.20872
1304,Congressional District 4,33.87667,-84.26113
1809,Congressional District 9,39.13039,-86.48389
1709,Congressional District 9,42.03775,-87.68491
1305,Congressional District 5,33.79538,-84.39887
1706,Congressional District 6,41.82594,-88.08296
1305,Congressional District 5,33.78416,-84.35825
1219,Congressional District 19,26.31952,-81.72509
1227,Congressional District 27,25.62488,-80.31317
1807,Congressional District 7,39.78037,-86.16494
1705,Congressional District 5,41.8965,-87.61967
1707,Congressional District 7,41.88514,-87.62599
1805,Congressional District 5,40.20393,-85.41448
1227,Congressional District 27,25.73876,-80.28859
1501,Congressional District 1,21.25915,-157.79376
1904,Congressional District 4,41.9984,-93.63444
1225,Congressional District 25,26.07835,-80.39845
1305,Congressional District 5,33.74525,-84.41146
1221,Congressional District 21,27.14045,-80.26601
1713,Congressional District 13,40.1173,-88.21459
1210,Congressional District 10,28.58966,-81.1981
1221,Congressional District 21,26.93547,-80.11625
1202,Congressional District 2,30.5711,-84.24992
1904,Congressional District 4,42.02958,-93.64016
1707,Congressional District 7,41.88602,-87.62443
1807,Congressional District 7,39.90875,-86.1165
1305,Congressional District 4,33.84816,-84.34707
1707,Congressional District 7,41.86808,-87.68216
1806,Congressional District 6,39.69562,-86.27906
1713,Congressional District 13,38.8113,-89.95664
1713,Congressional District 13,39.86582,-88.9608
1903,Congressional District 3,41.58996,-93.63507
1601,Congressional District 1,46.41234,-117.02449
1215,Congressional District 15,28.05727,-82.41848
1807,Congressional District 7,39.84645,-86.1689
1901,Congressional District 1,41.65805,-91.55633
1807,Congressional District 7,39.8109,-86.20508
1502,Congressional District 2,19.69923,-155.08039
1808,Congressional District 8,39.4685,-87.40714
1706,Congressional District 6,41.83129,-87.99623
1707,Congressional District 7,41.87809,-87.62766
1801,Congressional District 1,41.46351,-87.04537
1903,Congressional District 3,41.5843,-93.66004
1215,Congressional District 15,28.09077,-82.40393
1223,Congressional District 23,26.3834,-80.0985
1707,Congressional District 7,41.88562,-87.62636
1218,Congressional District 18,27.80901,-81.66552
1302,Congressional District 2,31.57207,-84.14433
1602,Congressional District 2,43.62082,-116.19108
1227,Congressional District 27,25.72315,-80.28905
0106,Congressional District 6,33.48892,-86.6485
1707,Congressional District 7,41.89327,-87.63468
1501,Congressional District 1,21.38455,-157.93373
1713,Congressional District 13,39.7698,-89.69039
1807,Congressional District 7,39.75509,-86.13084
2901,Congressional District 1,38.68094,-90.39474
1306,Congressional District 5,33.86491,-84.38524
5504,Congressional District 4,43.07533,-87.87369
1712,Congressional District 12,37.72727,-89.20949
1701,Congressional District 1,41.79062,-87.59274
1307,Congressional District 7,34.0346,-84.19007
1710,Congressional District 10,42.13314,-87.7866
1901,Congressional District 1,41.64937,-91.59711
1306,Congressional District 5,33.86883,-84.36986
1305,Congressional District 5,33.77824,-84.28442
1214,Congressional District 14,27.98143,-82.56537
1710,Congressional District 10,42.30009,-87.85904
1707,Congressional District 7,41.86874,-87.66094
1227,Congressional District 27,25.69511,-80.3044
1312,Congressional District 12,33.54572,-82.05297
1709,Congressional District 9,42.07111,-87.7433
1307,Congressional District 6,33.96954,-84.27963
1809,Congressional District 9,39.16086,-86.50962
5111,Congressional District 11,38.94847,-77.33236
1227,Congressional District 27,25.76191,-80.1913
1305,Congressional District 5,33.7869,-84.40614
1307,Congressional District 6,34.04672,-84.26989
1715,Congressional District 15,39.48429,-88.17406
1708,Congressional District 8,42.04446,-88.053210000000007
1601,Congressional District 1,43.65565,-116.67718
1804,Congressional District 4,39.93454,-86.33899
1305,Congressional District 5,33.80992,-84.39362
1702,Congressional District 2,41.79473,-87.58295
1304,Congressional District 4,33.85711,-84.25686
1501,Congressional District 1,21.3078,-157.85395
1709,Congressional District 9,42.16949,-87.9876
1310,Congressional District 10,33.93925,-83.36769
2407,Congressional District 7,39.32526,-76.60513
2502,Congressional District 2,42.2802,-71.75824
2201,Congressional District 1,29.93543,-90.12279
2407,Congressional District 7,39.29225,-76.62563
3607,Congressional District 7,40.6981,-73.9749
2502,Congressional District 2,42.38691,-72.52113
2408,Congressional District 8,39.09463,-77.18145
2408,Congressional District 8,39.01398,-77.10024
2508,Congressional District 8,42.3632,-71.06877
2507,Congressional District 7,42.33748,-71.10496
2507,Congressional District 7,42.3498,-71.06149
2408,Congressional District 8,39.09016,-77.15346
2106,Congressional District 6,38.04096,-84.50589
2505,Congressional District 5,42.27526,-71.31313
2507,Congressional District 7,42.33639,-71.07097
2003,Congressional District 3,39.02658,-94.63635
2507,Congressional District 7,42.35913,-71.09334
2505,Congressional District 5,42.3697,-71.11193
2507,Congressional District 7,42.33567,-71.10424
2507,Congressional District 7,42.33611,-71.10748
2103,Congressional District 3,38.21502,-85.76014
2507,Congressional District 7,42.33531,-71.10277
2507,Congressional District 7,42.33982,-71.10568
2508,Congressional District 8,42.36199,-71.06442
2508,Congressional District 8,42.29668,-71.13073
2508,Congressional District 8,42.36275,-71.07009
2001,Congressional District 1,38.95154,-95.26556
2404,Congressional District 4,38.99233,-76.95299
2302,Congressional District 2,44.80504,-68.77023
2505,Congressional District 5,42.45835,-71.20621
2504,Congressional District 4,42.33696,-71.1705
2507,Congressional District 7,42.37856,-71.04922
2408,Congressional District 8,39.10388,-77.19578
2507,Congressional District 7,42.36304,-71.08963
2501,Congressional District 1,42.12211,-72.60315
2507,Congressional District 7,42.39163,-71.10983
2001,Congressional District 1,39.18514,-96.57147
2507,Congressional District 7,42.34959,-71.09973
2504,Congressional District 4,42.31681,-71.2346
2206,Congressional District 6,30.40335,-91.12269
2302,Congressional District 2,44.36536,-68.1963
2505,Congressional District 5,42.39281,-71.16855
2507,Congressional District 7,42.36271,-71.10137
2507,Congressional District 7,42.36354,-71.07872
2505,Congressional District 5,42.37384,-71.1226
2507,Congressional District 7,42.40117,-71.12536
2202,Congressional District 2,29.95738,-90.08279
2507,Congressional District 7,42.34005,-71.08889
2507,Congressional District 7,42.33759,-71.10828
2507,Congressional District 7,42.3385,-71.10826
2507,Congressional District 7,42.36308,-71.08789
2203,Congressional District 3,30.21719,-92.01904
2205,Congressional District 6,30.40802,-91.18867
2505,Congressional District 5,42.37574,-71.1357
2507,Congressional District 7,42.34951,-71.06331
2206,Congressional District 4,32.48165,-93.76082
2202,Congressional District 2,29.96429,-90.10747
2402,Congressional District 2,39.43761,-76.77719
2403,Congressional District 3,39.2106,-76.93529
2505,Congressional District 5,42.37281,-71.1191
2407,Congressional District 7,39.30368,-76.61989
2505,Congressional District 5,42.36638,-71.25452
2403,Congressional District 3,39.17807,-76.7834
2509,Congressional District 9,41.52656,-70.66753
2408,Congressional District 8,39.08521,-77.15314
2507,Congressional District 7,42.36383,-71.12503
2302,Congressional District 2,44.43066,-68.28841
2505,Congressional District 5,42.39362,-71.19114
2407,Congressional District 7,39.2987,-76.59368
2507,Congressional District 7,42.36195,-71.09492
2301,Congressional District 1,43.65316,-70.27547
2502,Congressional District 2,42.27404,-71.80669
2402,Congressional District 2,39.37738,-76.71184
2103,Congressional District 3,38.26278,-85.66098
2507,Congressional District 7,42.33685,-71.07088
5111,Congressional District 11,38.9681,-77.39661
2302,Congressional District 2,44.90111,-68.67273
2505,Congressional District 5,42.44368,-71.18925
2507,Congressional District 7,42.35188,-71.08684
2404,Congressional District 4,38.96869,-76.95384
2407,Congressional District 7,39.25246,-76.71121
2407,Congressional District 7,39.28285,-76.67917
2507,Congressional District 7,42.37496,-71.05421
2102,Congressional District 2,36.9868,-86.45538
2507,Congressional District 7,42.32725,-71.11062
2502,Congressional District 2,42.31908,-72.64443
2507,Congressional District 7,42.36546,-71.10349
2408,Congressional District 8,39.08768,-77.2385
2301,Congressional District 1,43.45869,-70.3889
2507,Congressional District 7,42.36564,-71.0773
2408,Congressional District 8,38.98933,-77.0992
2406,Congressional District 6,39.68429,-77.34873
2503,Congressional District 3,42.31898,-71.5841
2505,Congressional District 5,42.43257,-71.07843
2103,Congressional District 3,38.31086,-85.55002
2503,Congressional District 3,42.6493,-71.31585
2003,Congressional District 3,38.86718,-94.71647
2401,Congressional District 1,38.35571,-75.53771
2503,Congressional District 3,42.47381,-71.36509
2505,Congressional District 5,42.36604,-71.10349
2503,Congressional District 3,42.31809,-71.58768
2504,Congressional District 4,42.31202,-71.19838
2201,Congressional District 1,29.92122,-90.12676
2504,Congressional District 4,42.3555,-71.22633
2507,Congressional District 7,42.36427,-71.10149
2408,Congressional District 8,39.0277,-77.14038
2506,Congressional District 6,42.54775,-70.87314
2502,Congressional District 2,42.21081,-71.46593
2507,Congressional District 7,42.36503,-71.10278
2503,Congressional District 3,42.64751,-71.3362
2507,Congressional District 7,42.35086,-71.08687
2106,Congressional District 6,37.90393,-84.61118
2504,Congressional District 4,42.34704,-71.24398
2507,Congressional District 7,42.36612,-71.09322
2505,Congressional District 5,42.39189,-71.15328
2503,Congressional District 3,42.528,-71.26181
2508,Congressional District 8,42.28676,-71.02743
2505,Congressional District 5,42.44541,-71.2308
2507,Congressional District 7,42.36151,-71.11331
2106,Congressional District 6,38.00227,-84.50116
2505,Congressional District 5,42.37331,-71.12248
2103,Congressional District 3,38.24905,-85.73258
2504,Congressional District 4,42.31885,-71.22209
2507,Congressional District 7,42.32955,-71.10152
2403,Congressional District 3,39.2924,-76.8817
2505,Congressional District 5,42.36242,-71.16349
2508,Congressional District 8,42.34421,-71.03289
2505,Congressional District 5,42.45814,-71.2012
2502,Congressional District 2,42.33003,-72.62843
2408,Congressional District 8,39.04421,-77.17458
2408,Congressional District 8,39.0892,-77.27668
2505,Congressional District 5,42.42073,-71.15819
2507,Congressional District 7,42.27133,-71.06943
2508,Congressional District 8,42.2739,-71.06656
2408,Congressional District 8,39.0437,-77.15458
3623,Congressional District 23,42.35444,-76.82587
2206,Congressional District 6,30.36032,-91.13977
2505,Congressional District 5,42.3663,-71.10471
2506,Congressional District 6,42.53458,-71.2309
2505,Congressional District 5,42.3699,-71.11305
2103,Congressional District 3,38.31211,-85.58453
2507,Congressional District 7,42.34718,-71.08251
2408,Congressional District 8,39.022,-77.15109
2504,Congressional District 4,42.29902,-71.26233
2407,Congressional District 7,39.3454,-76.58111
2502,Congressional District 2,42.27678,-71.76548
2403,Congressional District 3,39.20912,-76.6741
2504,Congressional District 4,42.11972,-71.16312
2505,Congressional District 5,42.37442,-71.10444
2505,Congressional District 5,42.37538,-71.1456
2507,Congressional District 7,42.37111,-71.09709
2206,Congressional District 6,30.34094,-91.03595
2507,Congressional District 7,42.33093,-71.10991
2402,Congressional District 2,39.35133,-76.62001
2509,Congressional District 9,41.63441,-71.00501
2505,Congressional District 5,42.38751,-71.30286
2408,Congressional District 8,39.09585,-77.19724
2507,Congressional District 7,42.35982,-71.11412
2106,Congressional District 6,38.01913,-84.57116
2106,Congressional District 6,38.03875,-84.50899
2504,Congressional District 4,42.3447,-71.23921
2401,Congressional District 1,38.19024,-75.6948
2105,Congressional District 5,37.4785,-82.52148
2004,Congressional District 4,37.71629,-97.29682
2508,Congressional District 8,42.34424,-71.03006
2408,Congressional District 8,39.0483,-77.21441
2001,Congressional District 1,39.19742,-96.59728
2408,Congressional District 8,39.02381,-77.13364
5502,Congressional District 2,43.06696,-89.41388
2406,Congressional District 6,39.45761,-77.40824
2104,Congressional District 4,38.30744,-85.47519
2406,Congressional District 6,39.17736,-77.2664
2507,Congressional District 7,42.40499,-71.12454
2505,Congressional District 5,42.36628,-71.10335
2502,Congressional District 2,42.16478,-71.46883
2507,Congressional District 7,42.35835,-71.1051
2507,Congressional District 7,42.3924,-71.11259
2505,Congressional District 5,42.30866,-71.38212
2504,Congressional District 4,42.34311,-71.18537
4901,Congressional District 1,40.77362,-111.86775
2408,Congressional District 8,39.00409,-77.02754
2505,Congressional District 5,42.36085,-71.18436
2407,Congressional District 7,39.29111,-76.58704
2505,Congressional District 5,42.38561,-71.26486
2503,Congressional District 3,42.59348,-71.35106
2507,Congressional District 7,42.34728,-71.07082
2302,Congressional District 2,44.10735,-70.20521
2505,Congressional District 5,42.30315,-71.31439
2505,Congressional District 5,42.36279,-71.18678
2505,Congressional District 5,42.32581,-71.45351
2407,Congressional District 7,39.24142,-76.70306
2407,Congressional District 7,39.32724,-76.60027
2402,Congressional District 2,39.45571,-76.74094
2505,Congressional District 5,42.32579,-71.37788
2507,Congressional District 7,42.34969,-71.14348
2505,Congressional District 5,42.37226,-71.17377
2505,Congressional District 5,42.38658,-71.14002
2201,Congressional District 1,29.92597,-90.12223
2106,Congressional District 6,38.02125,-84.56594
2505,Congressional District 5,42.38566,-71.12822
2509,Congressional District 9,42.17472,-70.76157
2606,Congressional District 6,42.35143,-83.4681
0610,Congressional District 10,37.95078,-122.1101
2505,Congressional District 5,42.41809,-71.39622
2507,Congressional District 7,42.36453,-71.08107
2507,Congressional District 7,42.34412,-71.09841
2407,Congressional District 7,39.2879,-76.59139
2507,Congressional District 7,42.30806,-71.06016
1225,Congressional District 25,26.05686,-80.25079
2507,Congressional District 7,42.36862,-71.0753
2408,Congressional District 8,38.95661,-77.11712
2506,Congressional District 6,42.69331,-71.20292
2505,Congressional District 5,42.51081,-71.14767
2507,Congressional District 7,42.36273,-71.08401
2408,Congressional District 8,38.99504,-77.11529
2508,Congressional District 8,42.34427,-71.02802
2102,Congressional District 2,36.96598,-86.45478
2507,Congressional District 7,42.35005,-71.16537
2507,Congressional District 7,42.36051,-71.14475
2104,Congressional District 4,38.37237,-85.56343
2402,Congressional District 2,39.32979,-76.38533
2403,Congressional District 3,39.28573,-76.79412
2504,Congressional District 4,42.33354,-71.13408
2507,Congressional District 7,42.36799,-71.08428
2403,Congressional District 3,39.18608,-76.78834
5110,Congressional District 10,38.93149,-77.55377
2506,Congressional District 6,42.48266,-70.88529
2505,Congressional District 5,42.4328,-71.42954
2508,Congressional District 8,42.32095,-71.10797
2001,Congressional District 1,38.94844,-95.26701
2507,Congressional District 7,42.33497,-71.10156
2502,Congressional District 2,42.27918,-71.76652
2302,Congressional District 2,44.4305,-68.28822
2505,Congressional District 5,42.39053,-71.15315
2505,Congressional District 5,42.45137,-71.13023
2507,Congressional District 7,42.36887,-71.09716
2507,Congressional District 7,42.36803,-71.09138
2408,Congressional District 8,39.01308,-77.21062
2505,Congressional District 5,42.37303,-71.11154
2505,Congressional District 5,42.26944,-71.352
2202,Congressional District 2,29.92322,-90.08797
2403,Congressional District 3,38.99251,-76.50968
2505,Congressional District 5,42.36902,-71.10993
2505,Congressional District 5,42.29089,-71.30678
2406,Congressional District 6,39.41217,-77.40292
2408,Congressional District 8,39.04092,-77.11055
2505,Congressional District 5,42.45622,-71.16448
2504,Congressional District 4,41.72415,-71.13897
2408,Congressional District 8,39.07549,-77.21063
2505,Congressional District 5,42.38457,-71.11701
2301,Congressional District 1,43.62253,-70.30189
2508,Congressional District 8,42.36363,-71.06478
2408,Congressional District 8,39.09488,-77.17872
2408,Congressional District 8,39.03035,-77.16579
2402,Congressional District 2,39.39297,-76.60458
2406,Congressional District 6,39.13734,-77.28206
2505,Congressional District 5,42.41051,-71.42898
2102,Congressional District 2,37.7308,-85.87701
2408,Congressional District 8,38.99148,-77.09713
2505,Congressional District 5,42.39277,-71.15321
2205,Congressional District 5,32.52831,-92.07557
2206,Congressional District 2,30.52013,-91.19005
2501,Congressional District 1,42.25707,-72.57399
2502,Congressional District 2,42.23915,-71.8052
2104,Congressional District 4,39.03231,-84.46336
