FIPS,name,state,account_name,raw_funding,econ_impact,jobs
06025,Imperial County,CA,CSE,143024.9650030752,377585.90760811855,1.9864578472649332
06025,Imperial County,CA,EDU,194098.09387211865,512418.9678223933,2.695806859334981
06025,Imperial County,CA,ENG,107842.45908260203,284704.0919780694,1.497811931702806
06025,Imperial County,CA,GEO,162527.32667371395,429072.14241860487,2.2573239815793604
06025,Imperial County,CA,MPS,235136.52443654832,620760.4245124876,3.2657850616187267
06025,Imperial County,CA,OIA,2543.116196488778,6713.8267587303735,0.03532105828456636
06025,Imperial County,CA,OISE,5740.840695107609,15155.819435084088,0.07973389854316124
06025,Imperial County,CA,OPP,395249.85556147975,1043459.6186823066,5.4895813272427745
06025,Imperial County,CA,SBE,35212.733210954284,92961.61567691932,0.48906573904103173
06025,Imperial County,CA,TIP,88848.7689000252,234560.74989606653,1.2340106791670167
06027,Inyo County,CA,BIO,34443.252365075234,90930.18624379863,0.47837850507048935
06027,Inyo County,CA,CSE,23227.391007095415,61320.3122587319,0.3226026528763252
06027,Inyo County,CA,EDU,27001.78957979639,71284.72449066247,0.3750248552749499
06027,Inyo County,CA,ENG,18989.617425804725,50132.590004124475,0.26374468646951005
06027,Inyo County,CA,GEO,22710.741847321162,59956.35847692787,0.3154269701016828
06027,Inyo County,CA,MPS,38380.08674489285,101323.42900651712,0.533056760345734
06027,Inyo County,CA,OIA,2660.8017977657887,7024.516746101683,0.03695558052452484
06027,Inyo County,CA,OISE,1499.845848191326,3959.5930392251007,0.02083119233599064
06027,Inyo County,CA,OPP,7253.737180349501,19149.866156122684,0.1007463497270764
06027,Inyo County,CA,SBE,17673.556649125152,46658.189553690405,0.24546606457118267
06027,Inyo County,CA,TIP,13534.012153514876,35729.792085279274,0.18797239102103994
06029,Kern County,CA,BIO,200729.8470151319,529926.7961199483,2.787914541876832
06029,Kern County,CA,CSE,390495.4653660795,1030908.0285664499,5.423548130084437
06029,Kern County,CA,EDU,814742.6339345903,2150920.5535873184,11.315869915758197
06029,Kern County,CA,ENG,198002.7134504461,522727.16350917774,2.7500376868117518
06029,Kern County,CA,GEO,494818.744800226,1306321.4862725968,6.872482566669806
06029,Kern County,CA,MPS,586903.0630753877,1549424.0865190236,8.151431431602607
06029,Kern County,CA,OIA,10665.698021592882,28157.44277700521,0.14813469474434557
06029,Kern County,CA,OISE,6344.705787735666,16750.023279622157,0.08812091371855091
06029,Kern County,CA,OPP,285393.1599965725,753437.9423909513,3.9637938888412845
06029,Kern County,CA,SBE,84459.22216621239,222972.34651880074,1.1730447523085055
06029,Kern County,CA,TIP,232867.98465261777,614771.479482911,3.234277564619691
06031,Kings County,CA,BIO,71491.76581687965,188738.26175656228,0.9929411919011062
06031,Kings County,CA,CSE,61866.35501061259,163327.17722801724,0.8592549307029527
