"FIPS","state_name","state","name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"29203","Missouri","MO","Shannon County",4863.41915463727,11434.9068435752,0.0418254047298805
"29205","Missouri","MO","Shelby County",5361.50183508845,12606.0025008201,0.0461089157817607
"29207","Missouri","MO","Stoddard County",15372.4697845245,36143.8638851646,0.13220324014691
"29209","Missouri","MO","Stone County",28801.2794076819,67717.7797205897,0.247691002906064
"29211","Missouri","MO","Sullivan County",4686.27481534468,11018.4037717094,0.0403019634119642
"29213","Missouri","MO","Taney County",241074.089077153,566815.169193986,2.07323716606351
"29215","Missouri","MO","Texas County",11398.2870111636,26799.7361536712,0.0980252682960073
"29217","Missouri","MO","Vernon County",15311.3715482953,36000.2092633086,0.13167779531534
"29219","Missouri","MO","Warren County",485176.003786561,1140749.38425726,4.17251363256442
"29221","Missouri","MO","Washington County",29196.0681676272,68646.0099531331,0.251086186241594
"29223","Missouri","MO","Wayne County",4749.13488853524,11166.2008375718,0.0408425600414031
"29225","Missouri","MO","Webster County",236190.142346568,555331.997763045,2.03123522418049
"29227","Missouri","MO","Worth County",3762.57557409909,8846.59533010033,0.0323581499372521
"29229","Missouri","MO","Wright County",5760.7700883304,13544.7649509095,0.0495426227596414
"29510","Missouri","MO","St. Louis city",35605345.9062293,83715550.8553675,306.205974793572
"30001","Montana","MT","Beaverhead County",28261.1907970264,74614.0385257477,0.260002955332643
"30003","Montana","MT","Big Horn County",13047.5383845501,34447.5764904227,0.120037353137861
"30005","Montana","MT","Blaine County",79336.1908528488,209460.161933565,0.729892955846209
"30007","Montana","MT","Broadwater County",9181.5498063228,24240.7517749437,0.0844702582181698
"30009","Montana","MT","Carbon County",7683.18956923172,20284.8424412321,0.0706853440369318
"30011","Montana","MT","Carter County",118.593793209717,313.106475909552,0.0010910628975294
"30013","Montana","MT","Cascade County",325723.865617557,859962.810218918,2.99665956368153
"30015","Montana","MT","Chouteau County",11991.9963936083,31660.7777548943,0.110326366821197
"30017","Montana","MT","Custer County",11332.7715206246,29920.3192433191,0.104261497989747
"30019","Montana","MT","Daniels County",1143.02910761897,3017.77863800794,0.0105158677900945
"30021","Montana","MT","Dawson County",7827.99645581817,20667.1556527366,0.0720175673935271
"30023","Montana","MT","Deer Lodge County",45480.3229766526,120075.286109333,0.418418971385204
"30025","Montana","MT","Fallon County",1198.87885911382,3165.2308646186,0.0110296855038471
"30027","Montana","MT","Fergus County",14192.3826697388,37470.1474859109,0.130569920561597
"30029","Montana","MT","Flathead County",171300.32809941,452260.110767429,1.57596301851457
"30031","Montana","MT","Gallatin County",2896817.9518346,7648060.11935656,26.6507251568783
"30033","Montana","MT","Garfield County",311.800560477703,823.203070207534,0.00286856515639487
"30035","Montana","MT","Glacier County",61458.8620317556,162261.170533144,0.565421530692152
"30037","Montana","MT","Golden Valley County",178.90643118115,472.341432621406,0.00164593916686658
"30039","Montana","MT","Granite County",4445.4262862975,11736.6324218749,0.040897921833937
"30041","Montana","MT","Hill County",22015.0993534573,58123.3637005791,0.202538914051807
"30043","Montana","MT","Jefferson County",64927.3952424281,171418.649864701,0.597332036230338
"30045","Montana","MT","Judith Basin County",1109.00118711741,2927.93951588851,0.0102028109214802
"30047","Montana","MT","Lake County",80740.3114204795,213167.263551485,0.742810865068412
"30049","Montana","MT","Lewis and Clark County",321293.214827992,848265.187458397,2.95589757641753
"30051","Montana","MT","Liberty County",836.798922739847,2209.28224532508,0.00769855008920659
"30053","Montana","MT","Lincoln County",47059.6400228277,124244.934294861,0.432948688210015
"30055","Montana","MT","McCone County",6333.17252520592,16720.5827305635,0.0582651872318945
"30057","Montana","MT","Madison County",21862.4215000214,57720.2698847484,0.201134277800197
"30059","Montana","MT","Meagher County",13504.0297340813,35652.7862561829,0.124237073553548
"30061","Montana","MT","Mineral County",23074.8480071467,60921.2686948127,0.212288601665749
"30063","Montana","MT","Missoula County",2247649.79235756,5934152.9309162,20.6783780896896
"30065","Montana","MT","Musselshell County",8185.5205350962,21611.0760847073,0.0753067889228851
"30067","Montana","MT","Park County",122199.545470113,322626.23535648,1.12423581832504
"30069","Montana","MT","Petroleum County",646.560512814054,1707.02258651504,0.0059483567178893
"30071","Montana","MT","Phillips County",4629.85060747606,12223.5419616863,0.0425946255887798
"30073","Montana","MT","Pondera County",10783.0826930952,28469.053312983,0.0992043607764759
"30075","Montana","MT","Powder River County",418.679638420236,1105.38083463633,0.00385185267346617
"30077","Montana","MT","Powell County",34057.0522429006,89916.0345498448,0.313324880634685
"30079","Montana","MT","Prairie County",286.790799356042,757.173323150742,0.00263847535407558
"30081","Montana","MT","Ravalli County",259924.401767296,686241.760530754,2.39130449625913
"30083","Montana","MT","Richland County",9079.99120989768,23972.6209279207,0.0835359191310586
"30085","Montana","MT","Roosevelt County",9092.42271723321,24005.4420844646,0.0836502889985456
"30087","Montana","MT","Rosebud County",9719.67588374431,25661.490205989,0.0894210181304477
"30089","Montana","MT","Sanders County",4026.11621183402,10629.5871358163,0.037040269148873
"30091","Montana","MT","Sheridan County",7052.2643705512,18619.0995707594,0.064880832209071
"30093","Montana","MT","Silver Bow County",197579.506100935,521641.320282389,1.8177314561286
"30095","Montana","MT","Stillwater County",9903.45181360275,26146.6878895914,0.0911117566851453
"30097","Montana","MT","Sweet Grass County",387.943067139329,1024.23139793445,0.00356907621768183
"30099","Montana","MT","Teton County",9958.02766269841,26290.7768112594,0.0916138544968254
"30101","Montana","MT","Toole County",2988.27316490751,7889.51642742977,0.0274921131171491
"30103","Montana","MT","Treasure County",132.384666352842,349.516574386827,0.00121793893044615
"30105","Montana","MT","Valley County",17463.4059790638,46106.1692648047,0.160663335007387
"30107","Montana","MT","Wheatland County",1871.52742608765,4941.13006330896,0.0172180523200064
"30109","Montana","MT","Wibaux County",14.354826438952,37.8990248726209,0.000132064403238359
"30111","Montana","MT","Yellowstone County",345046.418513701,910977.423034186,3.17442705032605
"31001","Nebraska","NE","Adams County",78631.251139606,203470.221188789,0.723407510484375
"31003","Nebraska","NE","Antelope County",4104.5605893018,10621.169558974,0.0377619574215765
"31005","Nebraska","NE","Arthur County",76.7575351749798,198.621698543631,0.000706169323609814
"31007","Nebraska","NE","Banner County",16.4026599631238,42.4443564411281,0.000150904471660739
"31009","Nebraska","NE","Blaine County",1618.25754423151,4187.48545512283,0.0148879694069299
"31011","Nebraska","NE","Boone County",4271.92019374104,11054.237775997,0.0393016657824176
"31013","Nebraska","NE","Box Butte County",3662.8393870934,9478.14932955468,0.0336981223612593
"31015","Nebraska","NE","Boyd County",32.6791644764775,84.5622666296928,0.000300648313183593
"31017","Nebraska","NE","Brown County",57.1340329355453,147.842926957415,0.000525633103007017
"31019","Nebraska","NE","Buffalo County",126849.990902387,328243.482491202,1.16701991630196
"31021","Nebraska","NE","Burt County",246597.824781856,638109.062565399,2.26869998799307
"31023","Nebraska","NE","Butler County",8134.75824986138,21049.9138246945,0.0748397758987247
"31025","Nebraska","NE","Cass County",367075.515136607,949863.256343554,3.37709473925678
"31027","Nebraska","NE","Cedar County",53836.7385522078,139310.680455181,0.495297994680311
"31029","Nebraska","NE","Chase County",554.345168812773,1434.45172852475,0.00509997555307751
"31031","Nebraska","NE","Cherry County",307.297266519363,795.178022519232,0.00282713485197814
"31033","Nebraska","NE","Cheyenne County",72789.8775433156,188354.786034726,0.669666873398503
"31035","Nebraska","NE","Clay County",11572.1421800402,29944.6631571515,0.106463708056369
"31037","Nebraska","NE","Colfax County",7566.01528238156,19578.2056206978,0.0696073405979104
"31039","Nebraska","NE","Cuming County",41031.9058737632,106176.244723734,0.377493534038622
"31041","Nebraska","NE","Custer County",4803.86383141239,12430.72216418,0.044195547248994
"31043","Nebraska","NE","Dakota County",12709.4818443688,32887.7010678272,0.116927232968193
"31045","Nebraska","NE","Dawes County",4431.98480159638,11468.4290891557,0.0407742601746867
"31047","Nebraska","NE","Dawson County",55846.3991842533,144510.980429942,0.513786872495131
"31049","Nebraska","NE","Deuel County",322.618145775235,834.823108230311,0.00296808694113216
"31051","Nebraska","NE","Dixon County",16857.7415492849,43621.948678987,0.155091222253421
"31053","Nebraska","NE","Dodge County",164868.308254429,426621.612417067,1.51678843594074
"31055","Nebraska","NE","Douglas County",18229903.2503497,47172624.0246807,167.715109903218
"31057","Nebraska","NE","Dundy County",279.266770989215,722.644887882667,0.00256925429310078
"31059","Nebraska","NE","Fillmore County",929.174451549991,2404.37902792851,0.00854840495425991
"31061","Nebraska","NE","Franklin County",208.136236618395,538.583902562574,0.00191485337688923
"31063","Nebraska","NE","Frontier County",34565.5076084247,89443.4639746745,0.318002669997507
"31065","Nebraska","NE","Furnas County",1811.42520281454,4687.33590451512,0.0166651118658938
"31067","Nebraska","NE","Gage County",37001.4753617317,95746.8979197116,0.340413573327931
"31069","Nebraska","NE","Garden County",376.428866318324,974.06646316296,0.00346314557012859
"31071","Nebraska","NE","Garfield County",11167.1745618138,28896.7483693208,0.102738005968687
"31073","Nebraska","NE","Gosper County",4722.31979963245,12219.7146837899,0.0434453421566185
"31075","Nebraska","NE","Grant County",8.56539475622575,22.1642507318659,0.0000788016317572769
"31077","Nebraska","NE","Greeley County",624.403196167921,1615.73744019038,0.00574450940474487
"31079","Nebraska","NE","Hall County",126171.511090144,326487.813651289,1.16077790202933
"31081","Nebraska","NE","Hamilton County",12041.1888889468,31158.392256281,0.11077893777831
"31083","Nebraska","NE","Harlan County",545.414253260056,1411.34163760551,0.00501781112999252
"31085","Nebraska","NE","Hayes County",8.56539475622575,22.1642507318659,0.0000788016317572769
"31087","Nebraska","NE","Hitchcock County",558.266044958736,1444.597586884,0.00513604761362037
"31089","Nebraska","NE","Holt County",1501.65347061301,3885.75482885383,0.0138152119296397
"31091","Nebraska","NE","Hooker County",3.50702986896302,9.07496870279572,0.0000322646747944598
"31093","Nebraska","NE","Howard County",35820.4700778509,92690.8686329627,0.329548324716228
"31095","Nebraska","NE","Jefferson County",20010.7350231752,51780.7948151148,0.184098762213212
"31097","Nebraska","NE","Johnson County",70474.0987993168,182362.359277721,0.648361708953715
"31099","Nebraska","NE","Kearney County",13650.7328266884,35323.3299404583,0.125586742005533
"31101","Nebraska","NE","Keith County",11845.1105918087,30651.0100906561,0.10897501744464
"31103","Nebraska","NE","Keya Paha County",363.036726975015,939.412282860827,0.00333993788817014
"31105","Nebraska","NE","Kimball County",859.934651931381,2225.21060393316,0.00791139879776871
"31107","Nebraska","NE","Knox County",6076.54564329765,15723.9782934444,0.0559042199183383
"31109","Nebraska","NE","Lancaster County",4410204.99351318,11412070.550993,40.5738859403213
"31111","Nebraska","NE","Lincoln County",48088.5846398848,124436.46529242,0.44241497868694
"31113","Nebraska","NE","Logan County",34750.659993361,89922.573694673,0.319706071938921
"31115","Nebraska","NE","Loup County",0.297921925413857,0.770917913455587,0.00000274088171380748
"31117","Nebraska","NE","McPherson County",16.2765045133537,42.1179101885646,0.000149743841522854
"31119","Nebraska","NE","Madison County",260881.199959645,675069.450002035,2.40010703962874
"31121","Nebraska","NE","Merrick County",1487.60004545709,3849.38947177895,0.0136859204182052
"31123","Nebraska","NE","Morrill County",808.312433115653,2091.63032728153,0.00743647438466401
"31125","Nebraska","NE","Nance County",6613.73429101012,17114.0349361412,0.0608463554772931
"31127","Nebraska","NE","Nemaha County",20175.5618763323,52207.3091562155,0.185615169262257
"31129","Nebraska","NE","Nuckolls County",1155.52637293349,2990.0987620408,0.0106308426309881
"31131","Nebraska","NE","Otoe County",107418.812726762,277962.378425673,0.988253077086207
"31133","Nebraska","NE","Pawnee County",45645.3553083824,118114.240918639,0.419937268837118
"31135","Nebraska","NE","Perkins County",591.691152619936,1531.09009400446,0.00544355860410341
"31137","Nebraska","NE","Phelps County",12309.3786297537,31852.3736579717,0.113246283393734
"31139","Nebraska","NE","Pierce County",16938.8589137161,43831.8520932639,0.155837502006188
"31141","Nebraska","NE","Platte County",134247.780165915,347386.377916911,1.23507957752642
"31143","Nebraska","NE","Polk County",2852.70905809043,7381.8149224966,0.0262449233344319
"31145","Nebraska","NE","Red Willow County",1818.15337004408,4704.74605193805,0.0167270110044055
"31147","Nebraska","NE","Richardson County",58446.7172147349,151239.695503849,0.537709798375561
"31149","Nebraska","NE","Rock County",613.92938264096,1588.6348680688,0.00564815032029683
"31151","Nebraska","NE","Saline County",44640.3115926954,115513.538727443,0.410690866652798
"31153","Nebraska","NE","Sarpy County",2794838.54638275,7232066.24564338,25.7125146267213
"31155","Nebraska","NE","Saunders County",145603.567026399,376771.189054828,1.33955281664287
"31157","Nebraska","NE","Scotts Bluff County",10142.9566744235,26246.4301170675,0.0933152014046964
"31159","Nebraska","NE","Seward County",106359.783429662,275221.980400673,0.978510007552891
"31161","Nebraska","NE","Sheridan County",1854.23611922801,4798.11560731392,0.0170589722968977
"31163","Nebraska","NE","Sherman County",1023.97180906055,2649.68148746257,0.00942054064335705
"31165","Nebraska","NE","Sioux County",328.809119653014,850.843186838104,0.00302504390080773
"31167","Nebraska","NE","Stanton County",5001.54959077947,12942.2638807537,0.0460142562351711
"31169","Nebraska","NE","Thayer County",47311.8010971087,122426.420723959,0.4352685700934
"31171","Nebraska","NE","Thomas County",16.2765045133537,42.1179101885646,0.000149743841522854
"31173","Nebraska","NE","Thurston County",2468.53884945886,6387.71656857843,0.0227105574150215
"31175","Nebraska","NE","Valley County",1583.89234048522,4098.5603076005,0.014571809532464
"31177","Nebraska","NE","Washington County",264487.469967008,684401.217529958,2.43328472369647
"31179","Nebraska","NE","Wayne County",13960.4014024233,36124.6440832048,0.128435692902295
"31181","Nebraska","NE","Webster County",663.306224783841,1716.4048939403,0.00610241726801134
"31183","Nebraska","NE","Wheeler County",10712.248533895,27719.5586618745,0.0985526865118338
"31185","Nebraska","NE","York County",52432.5372424574,135677.097789922,0.482379342630608
"32001","Nevada","NV","Churchill County",33815.5081934952,179084.994466267,0.294194921283408
"32003","Nevada","NV","Clark County",2792974.16518945,14791431.1994162,24.2988752371482
"32005","Nevada","NV","Douglas County",73989.8597245793,391846.059018715,0.64371177960384
"32007","Nevada","NV","Elko County",23321.8285493607,123511.068140887,0.202899908379438
"32009","Nevada","NV","Esmeralda County",43.8525911284484,232.240810773334,0.000381517542817501
"32011","Nevada","NV","Eureka County",3964.32053943697,20994.8145036053,0.0344895886931016
"32013","Nevada","NV","Humboldt County",13824.8417327246,73215.5699401335,0.120276123074704
"32015","Nevada","NV","Lander County",3807.32185056238,20163.3584400905,0.0331237000998927
"32017","Nevada","NV","Lincoln County",2059.76172049353,10908.3800901555,0.0179199269682937
"32019","Nevada","NV","Lyon County",94400.8091802012,499941.278212092,0.821287039867751
"32021","Nevada","NV","Mineral County",3424.40699292984,18135.4632871392,0.0297923408384896
"32023","Nevada","NV","Nye County",32618.0828372648,172743.49836728,0.283777320684203
"32027","Nevada","NV","Pershing County",4459.41056267019,23616.7829082701,0.0387968718952307
"32029","Nevada","NV","Storey County",21362.1057021219,113132.488193338,0.18585031960846
"32031","Nevada","NV","Washoe County",5207527.40731909,27578766.8659691,45.3054884436761
"32033","Nevada","NV","White Pine County",13885.0877735716,73534.6295216117,0.120800263630073
"32510","Nevada","NV","Carson City",153913.600759712,815117.613569932,1.3390483266095
"33001","New Hampshire","NH","Belknap County",317367.49683111,766240.862514889,2.22157247781777
"33003","New Hampshire","NH","Carroll County",339771.640623297,820332.635096026,2.37840148436308
"33005","New Hampshire","NH","Cheshire County",1662759.30881307,4014507.28149896,11.6393151616915
"33007","New Hampshire","NH","Coos County",150384.100945685,363082.055874389,1.0526887066198
"33009","New Hampshire","NH","Grafton County",11121587.1986281,26851566.8828755,77.8511103903964
"33011","New Hampshire","NH","Hillsborough County",6246626.14545541,15081633.2904089,43.7263830181879
"33013","New Hampshire","NH","Merrimack County",1757918.82459225,4244257.05163985,12.3054317721458
"33015","New Hampshire","NH","Rockingham County",5996256.34204145,14477149.2899012,41.9737943942902
"33017","New Hampshire","NH","Strafford County",1187047.05647334,2865964.44021465,8.30932939531341
"33019","New Hampshire","NH","Sullivan County",1279263.09543474,3088607.58400541,8.95484166804315
"34001","New Jersey","NJ","Atlantic County",1553042.51621231,5050558.33323448,13.6667741426683
"34003","New Jersey","NJ","Bergen County",25288782.8918606,82240165.248885,222.541289448374
"34005","New Jersey","NJ","Burlington County",9006689.77169754,29290126.7070568,79.2588699909384
"34007","New Jersey","NJ","Camden County",15796292.7065691,51370195.5552049,139.007375817808
"34009","New Jersey","NJ","Cape May County",537628.554458768,1748390.23887698,4.73113127923716
"34011","New Jersey","NJ","Cumberland County",686727.331182887,2233265.61182918,6.0432005144094
"34013","New Jersey","NJ","Essex County",9112493.06232123,29634203.3730623,80.1899389484269
"34015","New Jersey","NJ","Gloucester County",8026734.41952,26103271.4738795,70.635262891776
"34017","New Jersey","NJ","Hudson County",14604563.1819238,47494641.976454,128.52015600093
"34019","New Jersey","NJ","Hunterdon County",1414067.00885899,4598604.24990992,12.4437896779591
"34021","New Jersey","NJ","Mercer County",9801048.70948888,31873414.7439008,86.2492286435022
"34023","New Jersey","NJ","Middlesex County",22860513.2551953,74343332.2125873,201.172516645719
"34025","New Jersey","NJ","Monmouth County",7403202.60431376,24075520.2871269,65.1481829179611
"34027","New Jersey","NJ","Morris County",3690094.21554441,12000338.6231768,32.4728290967908
"34029","New Jersey","NJ","Ocean County",3537920.69283011,11505464.0494164,31.133702096905
"34031","New Jersey","NJ","Passaic County",4007261.29656363,13031779.0553267,35.26389940976
"34033","New Jersey","NJ","Salem County",843988.754499091,2744686.24824747,7.427101039592
"34035","New Jersey","NJ","Somerset County",8163876.07021274,26549261.7796884,71.8421094178721
"34037","New Jersey","NJ","Sussex County",862679.691172949,2805469.94540236,7.59158128232195
"34039","New Jersey","NJ","Union County",7115590.5906719,23140194.1533776,62.6171971979127
"34041","New Jersey","NJ","Warren County",589959.474317086,1918572.54915967,5.19164337399036
"35001","New Mexico","NM","Bernalillo County",16524612.4394182,38466315.8740142,128.891977027462
"35003","New Mexico","NM","Catron County",3684.98645209728,8577.98350052118,0.0287428943263588
"35005","New Mexico","NM","Chaves County",56470.2315806103,131452.509002684,0.440467806328761
"35006","New Mexico","NM","Cibola County",67312.4895150792,156691.328976455,0.525037418217618
"35007","New Mexico","NM","Colfax County",10647.5713839181,24785.6248154965,0.083051056794561
"35009","New Mexico","NM","Curry County",40990.5112767689,95418.5134683282,0.319725987958797
"35011","New Mexico","NM","De Baca County",2012.34068469796,4684.36598483074,0.0156962573406441
"35013","New Mexico","NM","Do̱a Ana County",1989498.93880138,4631194.52220231,15.5180917226508
"35015","New Mexico","NM","Eddy County",42392.1602900838,98681.29944218,0.330658850262654
"35017","New Mexico","NM","Grant County",31460.5641630364,73234.5162772637,0.245392400471684
"35019","New Mexico","NM","Guadalupe County",5761.36643896457,13411.4214248378,0.0449386582239236
"35021","New Mexico","NM","Harding County",2312.96124269942,5384.15639653941,0.0180410976930555
"35023","New Mexico","NM","Hidalgo County",5094.90683284094,11860.0237251696,0.0397402732961594
"35025","New Mexico","NM","Lea County",58254.8542660224,135606.788577147,0.454387863274975
"35027","New Mexico","NM","Lincoln County",29337.3680173238,68292.0987831839,0.228831470535126
"35028","New Mexico","NM","Los Alamos County",65720.3288011567,152985.06614164,0.512618564649022
"35029","New Mexico","NM","Luna County",24471.8152950384,56965.9700401797,0.1908801593013
"35031","New Mexico","NM","McKinley County",158215.637464958,368297.453828204,1.23408197222668
"35033","New Mexico","NM","Mora County",4827.1897630586,11236.8266965635,0.0376520801518571
"35035","New Mexico","NM","Otero County",165418.120624673,385063.53492781,1.29026134087245
"35037","New Mexico","NM","Quay County",16496.237036904,38400.2630573345,0.128670648887852
"35039","New Mexico","NM","Rio Arriba County",62481.3093488173,145445.213341307,0.487354212920775
"35041","New Mexico","NM","Roosevelt County",13648.5487990612,31771.3587081907,0.106458680632678
"35043","New Mexico","NM","Sandoval County",1822913.08979704,4243412.72632453,14.2187221004169
"35045","New Mexico","NM","San Juan County",97658.861211256,227332.206248157,0.761739117447797
"35047","New Mexico","NM","San Miguel County",39381.6112938361,91673.2846358771,0.307176568091921
"35049","New Mexico","NM","Santa Fe County",488314.505618129,1136708.05217573,3.80885314382141
"35051","New Mexico","NM","Sierra County",24256.0707006239,56463.755555738,0.189197351464866
"35053","New Mexico","NM","Socorro County",65265.6627299686,151926.685572919,0.509072169293755
"35055","New Mexico","NM","Taos County",118562.539070983,275992.196213356,0.924787804753667
"35057","New Mexico","NM","Torrance County",68498.821969917,159452.896856288,0.534290811365352
"35059","New Mexico","NM","Union County",508.264658192512,1183.14840734137,0.0039644643339016
"35061","New Mexico","NM","Valencia County",941789.749850727,2192316.59062996,7.34596004883567
"36001","New York","NY","Albany County",5030956.24155617,11859380.6232353,35.7197893150488
"36003","New York","NY","Allegany County",190665.955944486,449453.351384993,1.35372828720585
"36005","New York","NY","Bronx County",94582593.1159367,222957807.271153,671.53641112315
"36007","New York","NY","Broome County",2576981.56471897,6074671.24890147,18.2965691095047
"36009","New York","NY","Cattaraugus County",319477.935673385,753099.462201682,2.26829334328104
"36011","New York","NY","Cayuga County",1043936.30371283,2460851.8495709,7.41194775636108
"36013","New York","NY","Chautauqua County",731511.80821001,1724379.33216254,5.19373383829107
"36015","New York","NY","Chemung County",664184.879660908,1565670.80171223,4.71571264559244
"36017","New York","NY","Chenango County",237859.056048821,560700.778326363,1.68879929794663
"36019","New York","NY","Clinton County",311202.452780037,733591.818572699,2.20953741473827
"36021","New York","NY","Columbia County",512343.663730531,1207738.29593155,3.63764001248677
"36023","New York","NY","Cortland County",1303770.7347162,3073354.77512559,9.25677221648504
"36025","New York","NY","Delaware County",245664.923857307,579101.406952554,1.74422095938688
"36027","New York","NY","Dutchess County",3802320.81582806,8963140.93016386,26.9964777923793
"36029","New York","NY","Erie County",18902136.0623682,44557657.7081231,134.205166042814
"36031","New York","NY","Essex County",184526.591156423,434981.139679966,1.31013879721061
"36033","New York","NY","Franklin County",189687.654683338,447147.219814157,1.3467823482517
"36035","New York","NY","Fulton County",287458.446546309,677620.509357107,2.04095497047879
"36037","New York","NY","Genesee County",905463.713072595,2134432.9583225,6.42879236281542
"36039","New York","NY","Greene County",469306.144555612,1106286.74348925,3.33207362634484
"36041","New York","NY","Hamilton County",22009.2485870181,51881.9969191609,0.156265664967829
"36043","New York","NY","Herkimer County",239199.106368439,563859.654299756,1.69831365521592
"36045","New York","NY","Jefferson County",388633.538376909,916118.692604815,2.75929812247605
"36047","New York","NY","Kings County",134019986.77854,315922850.053657,951.541906127633
"36049","New York","NY","Lewis County",52762.5875255574,124376.277210234,0.374614371431457
"36051","New York","NY","Livingston County",1137417.36014607,2681213.02467845,8.07566325703711
"36053","New York","NY","Madison County",564509.380772882,1330707.58132884,4.00801660348746
"36055","New York","NY","Monroe County",31844815.619204,75067198.1969119,226.098190896349
"36057","New York","NY","Montgomery County",236234.692242576,556871.695399793,1.67726631492229
"36059","New York","NY","Nassau County",31648560.4087943,74604569.3987687,224.704778902439
"36061","New York","NY","New York County",105648838.794212,249044064.687757,750.106755438907
"36063","New York","NY","Niagara County",2383419.33416121,5618390.56263638,16.9222772725446
"36065","New York","NY","Oneida County",891140.955998277,2100670.18648294,6.32710078758777
"36067","New York","NY","Onondaga County",5996699.55990705,14135909.58647,42.5765668753401
"36069","New York","NY","Ontario County",1597510.1980645,3765781.40987502,11.342322406258
"36071","New York","NY","Orange County",4868953.56333022,11477494.689266,34.5695702996446
"36073","New York","NY","Orleans County",1249323.89105693,2945008.23190673,8.87019962650423
"36075","New York","NY","Oswego County",660970.272160648,1558093.06657215,4.6928889323406
"36077","New York","NY","Otsego County",237152.394587408,559034.978259678,1.68378200157059
"36079","New York","NY","Putnam County",1618731.33058837,3815805.59529287,11.4929924471775
"36081","New York","NY","Queens County",85215032.1018159,200875827.972626,605.026727922893
"36083","New York","NY","Rensselaer County",2889756.64883037,6811970.20238912,20.5172722066956
"36085","New York","NY","Richmond County",14961866.6339441,35269333.0505179,106.229253101003
"36087","New York","NY","Rockland County",7546159.02476742,17788421.8866704,53.5777290758487
"36089","New York","NY","St. Lawrence County",379826.805584031,895358.743357958,2.69677031964662
"36091","New York","NY","Saratoga County",2272123.41583281,5356034.74121888,16.132076252413
"36093","New York","NY","Schenectady County",2001744.2257411,4718674.84899531,14.2123840027618
"36095","New York","NY","Schoharie County",114769.069757796,270543.017406833,0.814860395280354
"36097","New York","NY","Schuyler County",791116.897319737,1864885.31251578,5.61692997097013
"36099","New York","NY","Seneca County",499567.561624802,1177621.4254047,3.5469296875361
"36101","New York","NY","Steuben County",728105.530787441,1716349.77703962,5.16954926859083
"36103","New York","NY","Suffolk County",29805419.5337501,70259767.3114759,211.618478689626
"36105","New York","NY","Sullivan County",666873.528209159,1572008.70348773,4.73480205028503
"36107","New York","NY","Tioga County",1709011.21338249,4028620.70265412,12.1339796150157
"36109","New York","NY","Tompkins County",15645489.9412794,36880825.7002925,111.082978583084
"36111","New York","NY","Ulster County",1877924.22635132,4426796.24162385,13.3332620070944
"36113","New York","NY","Warren County",201743.605217385,475566.490285477,1.43237959704343
"36115","New York","NY","Washington County",186419.676855589,439443.675782619,1.32357970567468
"36117","New York","NY","Wayne County",2645694.40291985,6236646.75868547,18.784430260731
"36119","New York","NY","Westchester County",27494297.3846583,64811801.5735764,195.209511431074
"36121","New York","NY","Wyoming County",493822.031261544,1164077.59234621,3.50613642195696
"36123","New York","NY","Yates County",63608.4922619083,149943.128976758,0.451620295059549
"37001","North Carolina","NC","Alamance County",12398814.5931936,31018024.4367083,120.268501553978
"37003","North Carolina","NC","Alexander County",335279.648112904,838766.661129521,3.25221258669517
"37005","North Carolina","NC","Alleghany County",42767.1076863337,106990.162755579,0.414840944557437
"37007","North Carolina","NC","Anson County",109086.530192124,272900.980475381,1.0581393428636
"37009","North Carolina","NC","Ashe County",135611.993656162,339259.539814934,1.31543633846477
"37011","North Carolina","NC","Avery County",33324.5419291057,83367.7645656983,0.323248056712326
"37013","North Carolina","NC","Beaufort County",281656.984418816,704619.232734417,2.73207274886252
"37015","North Carolina","NC","Bertie County",96042.4175507095,240268.61859712,0.931611450241882
"37017","North Carolina","NC","Bladen County",181078.821334557,453003.572471269,1.7564645669452
"37019","North Carolina","NC","Brunswick County",659462.176599792,1649771.73866977,6.39678311301798
"37021","North Carolina","NC","Buncombe County",1073178.01755556,2684761.65388825,10.4098267702889
"37023","North Carolina","NC","Burke County",364705.237029899,912380.443256155,3.53764079919002
"37025","North Carolina","NC","Cabarrus County",1428627.17807146,3573986.23774017,13.8576836272932
"37027","North Carolina","NC","Caldwell County",365862.216210528,915274.8496712,3.54886349724212
"37029","North Carolina","NC","Camden County",43798.9057315742,109571.404433197,0.424849385596269
"37031","North Carolina","NC","Carteret County",388886.307148095,972874.050785677,3.77219717933652
"37033","North Carolina","NC","Caswell County",1340675.28504004,3353957.62558551,13.0045502648884
"37035","North Carolina","NC","Catawba County",772627.9456008,1932877.7212529,7.49449107232776
"37037","North Carolina","NC","Chatham County",13677651.8169979,34217282.2335229,132.67322262488
"37039","North Carolina","NC","Cherokee County",54707.6948950385,136861.843071822,0.530664640481873
"37041","North Carolina","NC","Chowan County",136235.509224744,340819.384185343,1.32148443948001
"37043","North Carolina","NC","Clay County",33263.8440166013,83215.9170387295,0.322659286961032
"37045","North Carolina","NC","Cleveland County",346814.431954769,867623.146109586,3.36409998996126
"37047","North Carolina","NC","Columbus County",322531.827646662,806875.531234432,3.12855872817262
"37049","North Carolina","NC","Craven County",642457.695497946,1607231.75177133,6.23183964633008
"37051","North Carolina","NC","Cumberland County",2052415.37607372,5134512.64319074,19.9084291479151
"37053","North Carolina","NC","Currituck County",214879.050836222,537561.361183145,2.08432679311136
