"GEOID","rep_name","pol_party","state_name","state","org_name","budg_NIH_cuts","econ_budg_NIH_cuts","jobs_budg_NIH_cuts"
"1305","Nikema Williams","Democrat","Georgia","GA","Clark Atlanta University",226428.896845409,665045.15708006,2.67186098277582
"1306","Lucy McBath","Democrat","Georgia","GA","Emory University",9812955.10486991,28821667.0224444,115.792870237465
"1306","Lucy McBath","Democrat","Georgia","GA","Georgia Institute of Technology",1638722.83597481,4813098.95090649,19.3369294645028
"1306","Lucy McBath","Democrat","Georgia","GA","Georgia State University",1324662.26252857,3890670.4697802,15.6310146978371
"1306","Lucy McBath","Democrat","Georgia","GA","Morehouse School of Medicine",1079578.31424244,3170833.49156524,12.7390241080608
"1306","Lucy McBath","Democrat","Georgia","GA","Clark Atlanta University",166938.194725167,490314.794093878,1.96987069775697
"1307","Richard McCormick","Republican","Georgia","GA","Emory University",5852712.56559233,17190023.8960499,69.0620082739894
"1307","Richard McCormick","Republican","Georgia","GA","Georgia Institute of Technology",669145.158023049,1965348.73828682,7.89591286467197
"1307","Richard McCormick","Republican","Georgia","GA","Georgia State University",495312.83996545,1454785.1888511,5.84469151159231
"1307","Richard McCormick","Republican","Georgia","GA","University of Georgia",73187.8946235062,214960.438152378,0.863617156557373
"1307","Richard McCormick","Republican","Georgia","GA","Northside Hospital atlanta",72382.4611053435,212594.796363425,0.854113041043053
"1308","Austin Scott","Republican","Georgia","GA","University of Georgia",329345.525805778,967321.9716857,3.88627720450818
"1308","Austin Scott","Republican","Georgia","GA","Emory University",318731.793905641,936148.340152479,3.76103516808656
"1308","Austin Scott","Republican","Georgia","GA","Augusta University",147141.232628245,432169.062913442,1.73626654501329
"1308","Austin Scott","Republican","Georgia","GA","Georgia State University",117586.868761959,345364.830619388,1.38752505139112
"1308","Austin Scott","Republican","Georgia","GA","Georgia Institute of Technology",86488.1496764485,254024.666853398,1.02056016618209
"1309","Andrew S. Clyde","Republican","Georgia","GA","Emory University",3434335.07933328,10086998.365143,40.5251539361327
"1309","Andrew S. Clyde","Republican","Georgia","GA","University of Georgia",914848.682793828,2687005.47690472,10.7952144569672
"1309","Andrew S. Clyde","Republican","Georgia","GA","Georgia Institute of Technology",236704.409640806,695225.404019827,2.79311203376151
"1309","Andrew S. Clyde","Republican","Georgia","GA","Georgia State University",232177.893733805,681930.557273951,2.73969914605889
"1309","Andrew S. Clyde","Republican","Georgia","GA","Morehouse School of Medicine",74589.0471658416,219075.768508144,0.880150756556931
"1310","Mike Collins","Republican","Georgia","GA","University of Georgia",9807177.87954983,28804698.7124186,115.724698978688
"1310","Mike Collins","Republican","Georgia","GA","Emory University",2553838.49866895,7500888.57547174,30.1352942842936
"1310","Mike Collins","Republican","Georgia","GA","Georgia Institute of Technology",277672.480540177,815552.877792489,3.27653527037408
"1310","Mike Collins","Republican","Georgia","GA","Georgia State University",250152.956474486,734725.181062902,2.95180488639894
"1310","Mike Collins","Republican","Georgia","GA","Augusta University",148590.899944779,436426.886193377,1.75337261934839
"1311","Barry Loudermilk","Republican","Georgia","GA","Emory University",4039925.487754,11865680.2114327,47.6711207554971
"1311","Barry Loudermilk","Republican","Georgia","GA","Georgia Institute of Technology",641833.110756802,1885130.42243838,7.57363070693026
"1311","Barry Loudermilk","Republican","Georgia","GA","Georgia State University",528766.428955052,1553041.84979164,6.23944386166961
"1311","Barry Loudermilk","Republican","Georgia","GA","Kennesaw State University",231215.875667649,679105.010425322,2.72834733287826
"1311","Barry Loudermilk","Republican","Georgia","GA","University of Georgia",219563.683870519,644881.314457133,2.59085146967212
"1312","Rick W. Allen","Republican","Georgia","GA","Augusta University",8787158.43917345,25808795.8113283,103.688469582247
"1312","Rick W. Allen","Republican","Georgia","GA","University of Georgia",365939.473117531,1074802.19076189,4.31808578278687
"1312","Rick W. Allen","Republican","Georgia","GA","Emory University",306779.351634179,901042.777396761,3.61999634928331
"1312","Rick W. Allen","Republican","Georgia","GA","Georgia State University",154036.301541675,452420.595524761,1.81762835819176
"1312","Rick W. Allen","Republican","Georgia","GA","Georgia Institute of Technology",132008.228453527,387721.859934134,1.55769709575161
"1313","David Scott","Democrat","Georgia","GA","Emory University",12649668.0706301,37153387.2498015,149.266083233435
"1313","David Scott","Democrat","Georgia","GA","Georgia State University",904495.170965133,2656596.13871347,10.6730430173886
"1313","David Scott","Democrat","Georgia","GA","Georgia Institute of Technology",833017.44162053,2446658.63337747,9.82960581112225
"1313","David Scott","Democrat","Georgia","GA","Morehouse School of Medicine",396499.671776316,1164560.66417487,4.67869612696053
"1313","David Scott","Democrat","Georgia","GA","University of Georgia",73187.8946235062,214960.438152378,0.863617156557373
"1314","Vacant","Republican","Georgia","GA","Emory University",1354610.12409897,3978630.44564803,15.9843994643679
"1314","Vacant","Republican","Georgia","GA","Georgia Institute of Technology",355056.614461209,1042838.10602974,4.18966805064227
"1314","Vacant","Republican","Georgia","GA","Georgia State University",296338.881572071,870378.033853957,3.49679880255044
"1314","Vacant","Republican","Georgia","GA","University of Georgia",219563.683870519,644881.314457133,2.59085146967212
"1314","Vacant","Republican","Georgia","GA","Washington University",206965.276601008,607878.485497406,2.44219026389189
"1501","Ed Case","Democrat","Hawaii","HI","University of Hawaii at Manoa",8584031.2323772,24284957.9242815,78.1146842146326
"1501","Ed Case","Democrat","Hawaii","HI","Kuakini Medical Center",429899.928833657,1216223.63674529,3.91208935238628
"1501","Ed Case","Democrat","Hawaii","HI","Hawaii Biotech, Inc.",213239.321032713,603272.262052069,1.94047782139769
"1501","Ed Case","Democrat","Hawaii","HI","Experiad, LLC",184399.416238469,521681.706809581,1.67803468777007
"1501","Ed Case","Democrat","Hawaii","HI","Queen's Medical Center",127833.439583631,361651.724879029,1.16328430021105
"1502","Jill N. Tokuda","Democrat","Hawaii","HI","University of Hawaii at Manoa",1724754.42354246,4879477.65700842,15.6952652542364
"1502","Jill N. Tokuda","Democrat","Hawaii","HI","Kuakini Medical Center",71757.0082855283,203006.708597889,0.652988775398307
"1502","Jill N. Tokuda","Democrat","Hawaii","HI","Experiad, LLC",67376.7097794405,190614.469795808,0.613128058992909
"1502","Jill N. Tokuda","Democrat","Hawaii","HI","University of Hawaii at Hilo",52624.5666958634,148879.396334474,0.478883556932357
"1502","Jill N. Tokuda","Democrat","Hawaii","HI","Hawaii Biotech, Inc.",43548.8754221738,123203.490137394,0.396294766341782
"1601","Russ Fulcher","Republican","Idaho","ID","Washington State University",1810908.06093577,7544447.53625735,16.6603541606091
"1601","Russ Fulcher","Republican","Idaho","ID","University of Idaho",1697723.78098181,7072909.04103383,15.6190587850326
"1601","Russ Fulcher","Republican","Idaho","ID","Boise State University",375610.828908244,1564837.14103302,3.45561962595585
"1601","Russ Fulcher","Republican","Idaho","ID","athira Pharma, Inc.",136874.137007596,570233.115639619,1.25924206046988
"1601","Russ Fulcher","Republican","Idaho","ID","Caring Technologies, Inc.",81669.808378416,340245.64686556,0.751362237081427
"1602","Michael K. Simpson","Republican","Idaho","ID","Boise State University",838349.186572009,3492657.4085093,7.71281251646248
"1602","Michael K. Simpson","Republican","Idaho","ID","Idaho State University",185386.806666268,772342.377274085,1.70555862132966
"1602","Michael K. Simpson","Republican","Idaho","ID","University of Utah",129649.614047529,540134.936928907,1.19277644923726
"1602","Michael K. Simpson","Republican","Idaho","ID","Caring Technologies, Inc.",114690.841774569,477815.001944551,1.05515574432604
"1602","Michael K. Simpson","Republican","Idaho","ID","University of Idaho",91484.6509417263,381135.389637624,0.841658788663882
"1701","Jonathan L. Jackson","Democrat","Illinois","IL","University of Chicago",12084559.2245378,34569653.2554781,119.637136322924
"1701","Jonathan L. Jackson","Democrat","Illinois","IL","University of Illinois at Chicago",5427798.17060397,15527012.3810143,53.7352018889793
"1701","Jonathan L. Jackson","Democrat","Illinois","IL","Northwestern University at Chicago",1953990.56086735,5589676.45394161,19.3445065525868
"1701","Jonathan L. Jackson","Democrat","Illinois","IL","Rush University Medical Center",1393370.99685771,3985942.00438896,13.7943728688914
"1701","Jonathan L. Jackson","Democrat","Illinois","IL","National Opinion Research Center",468954.53884977,1341513.2070106,4.64264993461273
"1702","Robin L. Kelly","Democrat","Illinois","IL","University of Chicago",7898794.69252924,22595660.1795206,78.1980674560394
"1702","Robin L. Kelly","Democrat","Illinois","IL","University of Illinois at Chicago",3756548.24844852,10746156.9738226,37.1898276596403
"1702","Robin L. Kelly","Democrat","Illinois","IL","University of Illinois at Urbana-Champaign",2319103.27953051,6634134.91112073,22.9591224673521
"1702","Robin L. Kelly","Democrat","Illinois","IL","Northwestern University at Chicago",1533718.8480551,4387427.60770277,15.1838165957455
"1702","Robin L. Kelly","Democrat","Illinois","IL","Rush University Medical Center",792259.682328844,2266374.96639444,7.84337085505556
"1703","Delia C. Ramirez","Democrat","Illinois","IL","Northwestern University at Chicago",3569580.52180795,10211308.3823403,35.3388471658987
"1703","Delia C. Ramirez","Democrat","Illinois","IL","University of Illinois at Chicago",2393952.59119565,6848252.34003126,23.7001306528369
"1703","Delia C. Ramirez","Democrat","Illinois","IL","University of Chicago",1856515.08026036,5310833.55178158,18.3794992945775
"1703","Delia C. Ramirez","Democrat","Illinois","IL","Rush University Medical Center",1038740.47238671,2971469.40038382,10.2835306766284
"1703","Delia C. Ramirez","Democrat","Illinois","IL","Northwestern University",505525.366165355,1446129.41982196,5.00470112503702
"1704","Jesús G. “Chuy” García","Democrat","Illinois","IL","University of Illinois at Chicago",2830585.45374077,8097304.65362186,28.0227959920336
"1704","Jesús G. “Chuy” García","Democrat","Illinois","IL","University of Chicago",2388914.95494565,6833841.44302179,23.650258053962
"1704","Jesús G. “Chuy” García","Democrat","Illinois","IL","Northwestern University at Chicago",2128648.93502309,6089312.33809281,21.0736244567286
"1704","Jesús G. “Chuy” García","Democrat","Illinois","IL","Rush University Medical Center",1290251.48264983,3690953.51669952,12.7734896782333
"1704","Jesús G. “Chuy” García","Democrat","Illinois","IL","Loyola University Medical Center",790709.006694288,2261939.03141309,7.82801916627345
"1705","Mike Quigley","Democrat","Illinois","IL","Northwestern University at Chicago",13989044.1550364,40017711.5962356,138.49153713486
"1705","Mike Quigley","Democrat","Illinois","IL","University of Chicago",4699805.79032535,13444483.4537066,46.528077324221
"1705","Mike Quigley","Democrat","Illinois","IL","University of Illinois at Chicago",2228333.2295406,6374473.87625551,22.060498972452
"1705","Mike Quigley","Democrat","Illinois","IL","Northwestern University",1981133.81266331,5667323.70489861,19.6132247453668
"1705","Mike Quigley","Democrat","Illinois","IL","Rush University Medical Center",1789500.83802214,5119129.48758618,17.7160582964191
"1706","Sean Casten","Democrat","Illinois","IL","University of Chicago",3928743.9028501,11238747.8870829,38.894564638216
"1706","Sean Casten","Democrat","Illinois","IL","University of Illinois at Chicago",2683786.47409198,7677364.65163881,26.5694860935106
"1706","Sean Casten","Democrat","Illinois","IL","Northwestern University at Chicago",2270558.86402463,6495266.49396567,22.4785327538438
"1706","Sean Casten","Democrat","Illinois","IL","Rush University Medical Center",1238691.72554589,3543459.2728548,12.2630480829043
"1706","Sean Casten","Democrat","Illinois","IL","Loyola University Medical Center",430955.14582864,1232810.37257112,4.26645594370354
"1707","Danny K. Davis","Democrat","Illinois","IL","University of Chicago",7237884.50326473,20705029.6938431,71.6550565823208
"1707","Danny K. Davis","Democrat","Illinois","IL","University of Illinois at Chicago",6643594.84820805,19004977.0128226,65.7715889972597
"1707","Danny K. Davis","Democrat","Illinois","IL","Northwestern University at Chicago",6484192.14053188,18548982.1991135,64.1935021912656
"1707","Danny K. Davis","Democrat","Illinois","IL","Rush University Medical Center",3219340.931368,9209396.68884091,31.8714752205432
"1707","Danny K. Davis","Democrat","Illinois","IL","Lurie Children's Hospital of Chicago",952661.576402398,2725228.09927375,9.43134960638374
"1708","Raja Krishnamoorthi","Democrat","Illinois","IL","Northwestern University at Chicago",1937616.33829025,5542835.58980243,19.1824017490735
"1708","Raja Krishnamoorthi","Democrat","Illinois","IL","University of Illinois at Chicago",726466.745441447,2078164.62519816,7.19202077987033
"1708","Raja Krishnamoorthi","Democrat","Illinois","IL","University of Chicago",612718.8212973,1752772.01276351,6.06591633084327
"1708","Raja Krishnamoorthi","Democrat","Illinois","IL","Rush University Medical Center",368463.630035478,1054044.23040249,3.64778993735124
"1708","Raja Krishnamoorthi","Democrat","Illinois","IL","Northwestern University",274405.970930736,784978.507701525,2.71661911221428
"1709","Janice D. Schakowsky","Democrat","Illinois","IL","Northwestern University at Chicago",31181977.8609921,89200618.9423698,308.701580823822
"1709","Janice D. Schakowsky","Democrat","Illinois","IL","Northwestern University",4416003.69556984,12632625.9563347,43.7184365861414
"1709","Janice D. Schakowsky","Democrat","Illinois","IL","University of Chicago",3070478.58762467,8783554.13137671,30.3977380174842
"1709","Janice D. Schakowsky","Democrat","Illinois","IL","University of Illinois at Chicago",2265973.99355311,6482150.79984091,22.4331425361758
"1709","Janice D. Schakowsky","Democrat","Illinois","IL","Rush University Medical Center",1087785.11938802,3111768.80306538,10.7690726819414
"1710","Bradley Scott Schneider","Democrat","Illinois","IL","Northwestern University at Chicago",5305248.11498063,15176439.9810929,52.5219563383082
"1710","Bradley Scott Schneider","Democrat","Illinois","IL","Rosalind Franklin University of Medicine & Science",848635.716690022,2427646.87739866,8.40149359523122
"1710","Bradley Scott Schneider","Democrat","Illinois","IL","Northwestern University",751331.278154014,2149293.26615741,7.43817965372474
"1710","Bradley Scott Schneider","Democrat","Illinois","IL","University of Illinois at Chicago",579667.765792657,1658224.62321512,5.7387108813473
"1710","Bradley Scott Schneider","Democrat","Illinois","IL","University of Chicago",576001.588560383,1647736.98578143,5.70241572674779
"1711","Bill Foster","Democrat","Illinois","IL","Northwestern University at Chicago",1588299.58997877,4543563.82150002,15.7241659407898
"1711","Bill Foster","Democrat","Illinois","IL","University of Chicago",906456.683192634,2593052.22862018,8.97392116360708
"1711","Bill Foster","Democrat","Illinois","IL","University of Illinois at Chicago",764107.509453957,2185841.54878356,7.56466434359418
"1711","Bill Foster","Democrat","Illinois","IL","Rush University Medical Center",396129.841164422,1133187.48319722,3.92168542752778
"1711","Bill Foster","Democrat","Illinois","IL","Northwestern University",224935.598706603,643461.255608856,2.22686242719537
"1712","Mike Bost","Republican","Illinois","IL","Washington University",1655722.21280806,4736436.11824469,16.3916499067998
"1712","Mike Bost","Republican","Illinois","IL","Southern Illinois University Carbondale",416952.807188092,1192754.63015011,4.12783279116212
"1712","Mike Bost","Republican","Illinois","IL","University of Illinois at Urbana-Champaign",334588.183077303,957138.548245662,3.3124230124653
"1712","Mike Bost","Republican","Illinois","IL","Saint Louis University",172894.431365692,494589.86720665,1.71165487052035
"1712","Mike Bost","Republican","Illinois","IL","University of Missouri-Columbia",58860.7471078644,168379.796074448,0.582721396367857
"1713","Nikki Budzinski","Democrat","Illinois","IL","University of Illinois at Urbana-Champaign",7525578.65746886,21528020.9978429,74.5032287089417
"1713","Nikki Budzinski","Democrat","Illinois","IL","Washington University",4139305.53202015,11841090.2956117,40.9791247669995
"1713","Nikki Budzinski","Democrat","Illinois","IL","Saint Louis University",373337.975421522,1067988.00995722,3.69604595667306
"1713","Nikki Budzinski","Democrat","Illinois","IL","Southern Illinois University Sch of Med",320253.003521887,916130.66559327,3.17050473486668
"1713","Nikki Budzinski","Democrat","Illinois","IL","Northwestern University at Chicago",272903.709618345,780681.068986258,2.70174672522162
"1714","Lauren Underwood","Democrat","Illinois","IL","University of Chicago",929404.953653208,2658699.12048398,9.20110904116675
"1714","Lauren Underwood","Democrat","Illinois","IL","Northwestern University at Chicago",889666.093355805,2545020.2848952,8.80769432422247
"1714","Lauren Underwood","Democrat","Illinois","IL","University of Illinois at Chicago",519442.543372641,1485941.54547848,5.14248117938914
"1714","Lauren Underwood","Democrat","Illinois","IL","Rush University Medical Center",267859.225930228,766250.583876216,2.65180633670926
"1714","Lauren Underwood","Democrat","Illinois","IL","Loyola University Medical Center",185498.08450885,530644.464715393,1.83643103663761
"1715","Mary E. Miller","Republican","Illinois","IL","University of Illinois at Urbana-Champaign",4673612.71600042,13369554.3247013,46.2687658884041
"1715","Mary E. Miller","Republican","Illinois","IL","Washington University",1241791.65960605,3552327.08868352,12.2937374300999
"1715","Mary E. Miller","Republican","Illinois","IL","Decatur Memorial Hospital",364883.393993517,1043802.44034266,3.61234560053582
"1715","Mary E. Miller","Republican","Illinois","IL","Southern Illinois University Sch of Med",162151.283658869,463857.518248226,1.60529770822281
"1715","Mary E. Miller","Republican","Illinois","IL","Carle Foundation",133838.754290848,382865.377380509,1.3250036674794
"1716","Darin LaHood","Republican","Illinois","IL","Northwestern University at Chicago",431187.861196985,1233476.08899829,4.26875982585015
"1716","Darin LaHood","Republican","Illinois","IL","University of Illinois at Urbana-Champaign",297411.718290936,850789.820662811,2.94437601108026
"1716","Darin LaHood","Republican","Illinois","IL","Chestnut Health Systems, Inc.",259192.869423084,741459.200601598,2.56600940728853
"1716","Darin LaHood","Republican","Illinois","IL","University of Chicago",250136.148020246,715551.121315442,2.47634786540043
"1716","Darin LaHood","Republican","Illinois","IL","University of Illinois at Chicago",105394.139235029,301495.386039112,1.04340197842678
"1717","Eric Sorensen","Democrat","Illinois","IL","Northwestern University at Chicago",414813.638619884,1186635.22485911,4.10665502233686
"1717","Eric Sorensen","Democrat","Illinois","IL","Chestnut Health Systems, Inc.",286313.199557039,819040.880784126,2.83450067561468
"1717","Eric Sorensen","Democrat","Illinois","IL","University of Illinois at Urbana-Champaign",226599.404412142,648220.815743094,2.2433341036802
"1717","Eric Sorensen","Democrat","Illinois","IL","University of Iowa",214116.28008405,612511.008579345,2.11975117283209
"1717","Eric Sorensen","Democrat","Illinois","IL","University of Wisconsin-Madison",119348.704605867,341414.466018568,1.18155217559809
"1801","Frank J. Mrvan","Democrat","Indiana","IN","University of Chicago",2779035.55277539,7476637.92778698,24.4555128644235
"1801","Frank J. Mrvan","Democrat","Indiana","IN","Indiana University Indianapolis",656947.297871894,1767432.25861967,5.78113622127266
"1801","Frank J. Mrvan","Democrat","Indiana","IN","Purdue University",608363.392831432,1636723.50725348,5.3535978569166
"1801","Frank J. Mrvan","Democrat","Indiana","IN","Northwestern University at Chicago",420271.712812251,1130687.02012465,3.69839107274781
"1801","Frank J. Mrvan","Democrat","Indiana","IN","University of Illinois at Chicago",327474.646908839,881028.442771116,2.88177689279778
"1802","Rudy Yakym III","Republican","Indiana","IN","University of Notre Dame",4580109.52331049,12322195.9291606,40.3049638051324
"1802","Rudy Yakym III","Republican","Indiana","IN","Indiana University Indianapolis",617107.672134613,1660248.86669842,5.43054751478459
"1802","Rudy Yakym III","Republican","Indiana","IN","Purdue University",369988.024082051,995405.219237365,3.25589461192205
"1802","Rudy Yakym III","Republican","Indiana","IN","Northwestern University at Chicago",87329.1870778704,234947.952233694,0.76849684628526
"1802","Rudy Yakym III","Republican","Indiana","IN","University of Chicago",78024.1195659483,209913.864198809,0.686612252180345
"1803","Marlin A. Stutzman","Republican","Indiana","IN","Indiana University Indianapolis",718739.370444002,1933675.88690567,6.32490645990722
"1803","Marlin A. Stutzman","Republican","Indiana","IN","Purdue University",501600.679414721,1349492.15045862,4.41408597884954
"1803","Marlin A. Stutzman","Republican","Indiana","IN","Duke University",165196.715387045,444440.527784941,1.453731095406
"1803","Marlin A. Stutzman","Republican","Indiana","IN","Indiana University",112825.142247965,303541.542279532,0.992861251782091
"1803","Marlin A. Stutzman","Republican","Indiana","IN","University of Notre Dame",50510.4520897038,135891.878557075,0.444491978389393
"1804","James R. Baird","Republican","Indiana","IN","Purdue University",10442497.8140173,28094198.0534009,91.8939807633521
"1804","James R. Baird","Republican","Indiana","IN","Indiana University Indianapolis",6593051.53272671,17737757.6548847,58.0188534879951
"1804","James R. Baird","Republican","Indiana","IN","Indiana University",351011.553660335,944351.464869655,3.08890167221095
"1804","James R. Baird","Republican","Indiana","IN","Tymora Analytical Operations, LLC",98753.6559827935,265684.017281176,0.869032172648582
"1804","James R. Baird","Republican","Indiana","IN","University of Illinois at Urbana-Champaign",74352.9295727339,200036.999429674,0.654305780240059
"1805","Victoria Spartz","Republican","Indiana","IN","Indiana University Indianapolis",6823958.75128565,18358983.8447956,60.0508370113137
"1805","Victoria Spartz","Republican","Indiana","IN","Ball State University",408989.892993549,1100334.73410703,3.59911105834323
"1805","Victoria Spartz","Republican","Indiana","IN","Purdue University",298199.302991504,802266.893116682,2.62415386632523
"1805","Victoria Spartz","Republican","Indiana","IN","Indiana University",263258.665245251,708263.598652242,2.31667625415821
"1805","Victoria Spartz","Republican","Indiana","IN","University of Michigan at Ann Arbor",39606.9169485026,106557.318838237,0.348540869146823
"1806","Jefferson Shreve","Republican","Indiana","IN","Indiana University Indianapolis",9541183.83728548,25669328.6570567,83.9624177681122
"1806","Jefferson Shreve","Republican","Indiana","IN","Indiana University",351011.553660335,944351.464869655,3.08890167221095
"1806","Jefferson Shreve","Republican","Indiana","IN","Purdue University",139895.969304656,376372.122696715,1.23108452988097
"1806","Jefferson Shreve","Republican","Indiana","IN","Ball State University",47127.031019264,126789.219083841,0.414717872969524
"1806","Jefferson Shreve","Republican","Indiana","IN","Northwestern University at Chicago",43664.5935389352,117473.976116847,0.38424842314263
"1807","André Carson","Democrat","Indiana","IN","Indiana University Indianapolis",19634431.0597876,52823912.8878791,172.782993326131
"1807","André Carson","Democrat","Indiana","IN","Indiana University",325939.299827454,876897.788807537,2.8682658384816
"1807","André Carson","Democrat","Indiana","IN","Purdue University",136214.496428218,366467.593152065,1.19868756856832
"1807","André Carson","Democrat","Indiana","IN","Northwestern University at Chicago",76413.0386931366,205579.458204482,0.672434740499602
"1807","André Carson","Democrat","Indiana","IN","Kovinatherapeutics Inc.",57331.1499404898,154242.089368243,0.50451411947631
"1808","Mark B. Messmer","Republican","Indiana","IN","Indiana University",1316293.32622626,3541317.99326121,11.5833812707911
"1808","Mark B. Messmer","Republican","Indiana","IN","Indiana University Indianapolis",1176488.53962949,3165191.18591913,10.3530991487395
"1808","Mark B. Messmer","Republican","Indiana","IN","Purdue University",170268.120535272,458084.491440081,1.49835946071039
"1808","Mark B. Messmer","Republican","Indiana","IN","University of Illinois at Urbana-Champaign",70812.3138787942,190511.428028261,0.623148362133389
"1808","Mark B. Messmer","Republican","Indiana","IN","University of Kentucky",58989.9466156085,158704.868595121,0.519111530217355
"1809","Erin Houchin","Republican","Indiana","IN","Indiana University",5352926.19332011,14401359.8392622,47.105750501217
"1809","Erin Houchin","Republican","Indiana","IN","Indiana University Indianapolis",2210692.70162584,5947584.54354811,19.4540957743074
"1809","Erin Houchin","Republican","Indiana","IN","University of Louisville",1155016.25402576,3107422.76162504,10.1641430354267
"1809","Erin Houchin","Republican","Indiana","IN","Cincinnati Children's Hospital Medical Center",764678.525566071,2057269.27858184,6.72917102498142
"1809","Erin Houchin","Republican","Indiana","IN","Medosome Biotec, LLC",291031.450522287,782982.707429095,2.56107676459612
"1901","Mariannette Miller-Meeks","Republican","Iowa","IA","University of Iowa",30398394.1639327,74656238.5545824,240.147313895068
"1901","Mariannette Miller-Meeks","Republican","Iowa","IA","Iowa State University",295468.362890063,725648.745334865,2.3342000668315
"1901","Mariannette Miller-Meeks","Republican","Iowa","IA","Viewpoint Molecular Targeting, Inc.",268213.162102073,658711.960420896,2.11888398060637
"1901","Mariannette Miller-Meeks","Republican","Iowa","IA","Palmer College of Chiropractic",145534.110111745,357421.157964408,1.14971946988279
"1901","Mariannette Miller-Meeks","Republican","Iowa","IA","Emmyon, Inc.",97755.0379603324,240079.242163978,0.772264799886626
"1902","Ashley Hinson","Republican","Iowa","IA","University of Iowa",4074326.92959935,10006249.7237577,32.1871827438349
"1902","Ashley Hinson","Republican","Iowa","IA","Iowa State University",317354.908289327,779400.504248559,2.50710377548568
"1902","Ashley Hinson","Republican","Iowa","IA","Mayo Clinic Rochester",298402.500791661,732854.773980735,2.35737975625412
"1902","Ashley Hinson","Republican","Iowa","IA","University of Minnesota",108249.229601,265852.211299721,0.855168913847902
"1902","Ashley Hinson","Republican","Iowa","IA","Viewpoint Molecular Targeting, Inc.",75649.8662339179,185790.552939227,0.597633943247952
"1903","Zachary Nunn","Republican","Iowa","IA","Iowa State University",769676.846540781,1890270.1884649,6.08044708767217
"1903","Zachary Nunn","Republican","Iowa","IA","University of Iowa",721877.744283369,1772879.08018529,5.70283417983861
"1903","Zachary Nunn","Republican","Iowa","IA","Iowa Oncology Research Association",206833.314647675,507967.532630157,1.63398318571664
"1903","Zachary Nunn","Republican","Iowa","IA","University of Nebraska Medical Center",137804.166805951,338436.981091819,1.08865291776701
"1903","Zachary Nunn","Republican","Iowa","IA","Des Moines University Osteopathic Medical Center",50329.7539593522,123606.204252756,0.397605056278883
"1904","Randy Feenstra","Republican","Iowa","IA","Iowa State University",2181359.0247933,5357258.63839814,17.2327362958671
"1904","Randy Feenstra","Republican","Iowa","IA","University of Nebraska Medical Center",482314.583820829,1184529.43382137,3.81028521218455
"1904","Randy Feenstra","Republican","Iowa","IA","University of Iowa",360938.872141684,886439.540092647,2.85141708991931
"1904","Randy Feenstra","Republican","Iowa","IA","Creighton University",175422.89305261,430825.828530422,1.38584085511562
"1904","Randy Feenstra","Republican","Iowa","IA","Father Flanagan's Boys' Home",139182.445131632,341821.932116591,1.09954131653989
"2001","Tracey Mann","Republican","Kansas","KS","University of Kansas Lawrence",2750787.56916211,7599242.75391432,22.2813793102131
"2001","Tracey Mann","Republican","Kansas","KS","Kansas State University",1846219.30625208,5100309.75945058,14.9543763806418
"2001","Tracey Mann","Republican","Kansas","KS","University of Kansas Medical Center",651574.404803657,1800019.79427602,5.27775267890962
"2001","Tracey Mann","Republican","Kansas","KS","Washington University",206965.276601008,571756.029492728,1.67641874046816
"2001","Tracey Mann","Republican","Kansas","KS","Continuum Educational Technologies, Pbc",68281.8792301166,188633.459660853,0.553083221763944
"2002","Derek Schmidt","Republican","Kansas","KS","University of Kansas Medical Center",1423810.7364228,3933376.58749205,11.5328669650247
"2002","Derek Schmidt","Republican","Kansas","KS","University of Kansas Lawrence",759600.856899992,2098450.41193881,6.15276694088994
"2002","Derek Schmidt","Republican","Kansas","KS","Kansas State University",340151.92066705,939693.43446847,2.7552305574031
"2002","Derek Schmidt","Republican","Kansas","KS","Children's Mercy Hospital (Kansas City, Mo)",60577.4368827325,167349.399656487,0.490677238750134
"2002","Derek Schmidt","Republican","Kansas","KS","University of Missouri Kansas City",47016.8077954251,129887.214831495,0.380836143142943
"2003","Sharice Davids","Democrat","Kansas","KS","University of Kansas Medical Center",9797748.45741795,27066964.3139284,79.3617625050854
"2003","Sharice Davids","Democrat","Kansas","KS","University of Kansas Lawrence",821057.236908082,2268227.9533578,6.65056361895547
"2003","Sharice Davids","Democrat","Kansas","KS","Children's Mercy Hospital (Kansas City, Mo)",456527.540815143,1261189.21191669,3.69787308060265
"2003","Sharice Davids","Democrat","Kansas","KS","University of Missouri Kansas City",442549.81323526,1222574.76337897,3.5846534872056
"2003","Sharice Davids","Democrat","Kansas","KS","Stowers Institute for Medical Research",261830.852222744,723326.013542721,2.12082990300423
"2004","Ron Estes","Republican","Kansas","KS","University of Kansas Medical Center",410250.551172673,1133345.79639601,3.32302946449865
"2004","Ron Estes","Republican","Kansas","KS","Wichita State University",393110.556195831,1085995.36334547,3.18419550518623
"2004","Ron Estes","Republican","Kansas","KS","University of Kansas Lawrence",240909.009631713,665527.962362469,1.95136297801687
"2004","Ron Estes","Republican","Kansas","KS","Kansas State University",202524.663291895,559488.525127609,1.64044977266435
"2004","Ron Estes","Republican","Kansas","KS","University of Oklahoma Health Sciences Center",22144.0302070221,61174.4298177231,0.179366644676879
"2101","James Comer","Republican","Kentucky","KY","University of Kentucky",1366600.42992826,3572414.00200348,11.7527636973831
