state,week,current_loss,current_econ_loss,current_job_loss,overall_loss,overall_econ_loss,overall_job_loss
HI,2025-04-25,6175849.1537475735,17472005.027168922,56.20022729910291,6178293.517192541,17478920.340243362,56.22247100645211
HI,2025-05-02,6230518.533333984,17626669.373914883,56.69771865333925,6232962.8967789505,17633584.686989322,56.71996236068845
HI,2025-05-09,7347983.7433318235,20788073.94852646,66.86665206431958,7350428.10677679,20794989.261600897,66.88889577166877
HI,2025-05-16,7348004.259767446,20788131.99127611,66.86683876388375,7350486.144531343,20795153.45536828,66.88942391523523
HI,2025-05-23,7349545.457114686,20792492.170277975,66.88086365974364,7352114.594939326,20799760.48073539,66.90424281394786
HI,2025-05-30,7351319.800396364,20797511.93905238,66.89701018360691,7353888.938221004,20804780.249509793,66.92038933781113
HI,2025-06-06,7352007.494837657,20799457.485395286,66.90326820302266,7354576.632662296,20806725.7958527,66.9266473572269
HI,2025-06-13,7352887.922686668,20801948.2910191,66.91128009644868,7356805.753749947,20813032.16990427,66.9469323591245
HI,2025-06-20,7353094.798051126,20802533.55910416,66.91316266226525,7357075.27382665,20813794.665233716,66.94938499182251
HI,2025-06-27,7352887.748813923,20801947.799118247,66.9112785142067,7357170.496049608,20814064.057039894,66.95025151405143
HI,2025-07-04,7352887.748813923,20801947.799118247,66.9112785142067,7357170.496049608,20814064.057039894,66.95025151405143
HI,2025-07-11,4148242.865813071,11735733.564901445,37.74901007889894,7357170.496049608,20814064.057039894,66.95025151405143
HI,2025-07-18,4147367.38297549,11733256.749137554,37.741043185076954,7357170.496049608,20814064.057039894,66.95025151405143
HI,2025-07-25,4145965.1027003825,11729289.57840423,37.72828243457348,7357170.496049608,20814064.057039894,66.95025151405143
HI,2025-08-01,4142528.15763836,11719566.16711182,37.697006234509075,7357209.575167065,20814174.615202773,66.95060713402027
HI,2025-08-08,4138043.5534012616,11706878.838483028,37.65619633595148,7357209.575167065,20814174.615202773,66.95060713402027
HI,2025-08-15,4138043.5534012616,11706878.838483028,37.65619633595148,7357209.575167065,20814174.615202773,66.95060713402027
HI,2025-08-22,4135860.3399285944,11700702.340997387,37.636329093350206,7358880.849497968,20818902.793107443,66.9658157304315
HI,2025-08-29,4133824.3058036603,11694942.226464028,37.61780118281331,7358880.849497968,20818902.793107443,66.9658157304315
HI,2025-09-05,4133824.3058036603,11694942.226464028,37.61780118281331,7358880.849497968,20818902.793107443,66.9658157304315
HI,2025-09-12,4078637.029372449,11538812.705286073,37.115596967289285,7358881.521682536,20818904.69477503,66.96582184731108
HI,2025-09-19,4078585.3237446784,11538666.425646488,37.11512644607657,7358881.521682536,20818904.69477503,66.96582184731108
