"GEOID","inst_name","budg_CHE_cuts","budg_CBET_cuts","budg_NSF_cuts","state_name","rep_name","pol_party","state","state_FIPS","econ_budg_CHE_cuts","econ_budg_CBET_cuts","econ_budg_NSF_cuts","jobs_budg_CHE_cuts","jobs_budg_CBET_cuts","jobs_budg_NSF_cuts"
"1305","Emory University",964794.271840734,133370.073384607,1098164.34522534,"Georgia","Nikema Williams","Democrat","GA","13",2547056.87765954,352096.993735364,2899153.8713949,13.3999204422324,1.85236213034177,15.2522825725742
"1306","Georgia Tech Research Corporation",322563.862895347,624015.7062702,946579.569165547,"Georgia","Lucy McBath","Democrat","GA","13",851568.598043716,1647401.46455333,2498970.06259704,4.48005365132426,8.66688480930833,13.1469384606326
"1310","University of Georgia Research Foundation Inc",280777.421741066,330630.096984725,611407.518725791,"Georgia","Mike Collins","Republican","GA","13",741252.393396414,872863.456039674,1614115.84943609,3.89968641307036,4.5920846803434,8.49177109341377
"1304","Georgia Tech Research Corporation",193113.89160182,373588.350464396,566702.242066215,"Georgia","Henry C. “Hank” Johnson Jr.","Democrat","GA","13",509820.673828803,986273.245226006,1496093.91905481,2.6821373833586,5.18872708978328,7.87086447314188
"1501","University of Hawaii",473009.92088494,251414.32556697,724424.24645191,"Hawaii","Ed Case","Democrat","HI","15",1248746.19113624,663733.819496801,1912480.01063304,6.56958223451306,3.49186563287458,10.0614478673876
"1502","University of Hawaii",95039.9563259556,50515.6561555857,145555.612481541,"Hawaii","Jill N. Tokuda","Democrat","HI","15",250905.484700523,133361.332250746,384266.816951269,1.31999939341605,0.701606335494245,2.02160572891029
"1501","University of California-Berkeley",1417.12119571995,663.745743222683,2080.86693894264,"Hawaii","Ed Case","Democrat","HI","15",3741.19995670068,1752.28876210788,5493.48871880856,0.0196822388294438,0.00921869087809283,0.0289009297075366
"1501","Texas A&M University",1890.17885918778,172.593934927441,2062.77279411522,"Hawaii","Ed Case","Democrat","HI","15",4990.07218825574,455.647988208443,5445.72017646419,0.0262524841553859,0.00239713798510334,0.0286496221404892
"1501","University of California - Merced",544.811265789998,867.071880275515,1411.88314606551,"Hawaii","Ed Case","Democrat","HI","15",1438.30174168559,2289.06976392736,3727.37150561295,0.00756682313597219,0.0120426650038266,0.0196094881397988
"1601","Washington State University",92351.8853003712,246448.431995296,338800.317295667,"Idaho","Russ Fulcher","Republican","ID","16",243808.97719298,650623.860467581,894432.837660561,1.28266507361627,3.42289488882355,4.70555996243982
"1602","Boise State University",97757.4349051462,166195.802855305,263953.237760451,"Idaho","Michael K. Simpson","Republican","ID","16",258079.628149586,438756.919538004,696836.54768759,1.35774215146036,2.30827503965701,3.66601719111737
"1601","Boise State University",70115.6774492083,119202.506875529,189318.184324737,"Idaho","Russ Fulcher","Republican","ID","16",185105.38846591,314694.618151396,499800.006617306,0.973828853461226,1.65559037327123,2.62941922673246
"1601","Regents of the University of Idaho",79996.4246683069,68400.0350584359,148396.459726743,"Idaho","Russ Fulcher","Republican","ID","16",211190.56112433,180576.092554271,391766.653678601,1.11106145372648,0.95000048692272,2.0610619406492
"1602","Idaho State University",143321.583703545,0,143321.583703545,"Idaho","Michael K. Simpson","Republican","ID","16",378368.980977359,0,378368.980977359,1.99057755143812,0,1.99057755143812
"1713","University of Illinois at Urbana-Champaign",2987326.24469844,2189918.97129479,5177245.21599323,"Illinois","Nikki Budzinski","Democrat","IL","17",7886541.28600389,5781386.08421824,13667927.3702221,41.4906422874784,30.4155412679832,71.9061835554615
"1709","Northwestern University",764485.124386344,958329.116937369,1722814.24132371,"Illinois","Janice D. Schakowsky","Democrat","IL","17",2018240.72837995,2529988.86871465,4548229.5970946,10.6178489498103,13.3101266241301,23.9279755739405
"1701","University of Chicago",1118668.93058912,183992.719397632,1302661.64998676,"Illinois","Jonathan L. Jackson","Democrat","IL","17",2953285.97675529,485740.779209748,3439026.75596503,15.5370684804045,2.55545443607822,18.0925229164827
"1715","University of Illinois at Urbana-Champaign",694727.033650801,509283.481696462,1204010.51534726,"Illinois","Mary E. Miller","Republican","IL","17",1834079.36883811,1344508.39167866,3178587.76051678,9.64898657848335,7.07338169022864,16.722368268712
"1702","University of Chicago",731192.263404437,120262.616818581,851454.880223018,"Illinois","Robin L. Kelly","Democrat","IL","17",1930347.57538771,317493.308401054,2247840.88378877,10.1554481028394,1.6703141224803,11.8257622253197
"1804","Purdue University",2575387.13811409,3671657.84492851,6247044.9830426,"Indiana","James R. Baird","Republican","IN","18",6799022.0446212,9693176.71061127,16492198.7552325,35.7692658071402,50.9952478462293,86.7645136533695
"1802","University of Notre Dame",3123088.64269346,2162963.01018947,5286051.65288293,"Indiana","Rudy Yakym III","Republican","IN","18",8244954.01671073,5710222.3469002,13955176.3636109,43.3762311485203,30.0411529192982,73.4173840678184
"1809","Indiana University",1241498.07228653,235146.476273577,1476644.5485601,"Indiana","Erin Houchin","Republican","IN","18",3277554.91083643,620786.697362242,3898341.60819867,17.2430287817573,3.26592328157745,20.5089520633348
"1805","Purdue University",218682.654220329,311769.780564265,530452.434784594,"Indiana","Victoria Spartz","Republican","IN","18",577322.207141669,823072.220689659,1400394.42783133,3.03725908639346,4.33013584117035,7.36739492756381
"1802","Purdue University",135151.511621148,192681.752795082,327833.26441623,"Indiana","Rudy Yakym III","Republican","IN","18",356799.99067983,508679.827379017,865479.818058847,1.8771043280715,2.67613545548725,4.55323978355875
"1904","Iowa State University",614256.935693145,928000.482753586,1542257.41844673,"Iowa","Randy Feenstra","Republican","IA","19",1621638.3102299,2449921.27446947,4071559.58469937,8.53134632907146,12.8888955937998,21.4202419228713
"1901","University of Iowa",693048.004869853,383167.731889476,1076215.73675933,"Iowa","Mariannette Miller-Meeks","Republican","IA","19",1829646.73285641,1011562.81218822,2841209.54504463,9.62566673430352,5.3217740540205,14.947440788324
"1903","Iowa State University",238181.260778975,359836.921884044,598018.182663018,"Iowa","Zachary Nunn","Republican","IA","19",628798.528456493,949969.473773876,1578768.00223037,3.30807306637465,4.99773502616727,8.30580809254192
"1901","Iowa State University",125358.558304723,189387.853623181,314746.411927904,"Iowa","Mariannette Miller-Meeks","Republican","IA","19",330946.59392447,499983.933565198,830930.527489668,1.7410910875656,2.63038685587751,4.37147794344312
"1902","Iowa State University",62679.2791523617,94693.9268115904,157373.205963952,"Iowa","Ashley Hinson","Republican","IA","19",165473.296962235,249991.966782599,415465.263744834,0.870545543782802,1.31519342793876,2.18573897172156
"2001","University of Kansas Center for Research Inc",681517.513781294,452785.723696401,1134303.2374777,"Kansas","Tracey Mann","Republican","KS","20",1799206.23638262,1195354.3105585,2994560.54694112,9.4655210247402,6.28869060689446,15.7542116316347
"2001","Kansas State University",347197.150368663,478557.801555625,825754.951924288,"Kansas","Tracey Mann","Republican","KS","20",916600.476973271,1263392.59610685,2179993.07308012,4.82218264400921,6.64663613271701,11.4688187767262
"2003","University of Kansas Center for Research Inc",203419.88347002,135147.83888704,338567.72235706,"Kansas","Sharice Davids","Democrat","KS","20",537028.492360853,356790.294661786,893818.787022639,2.82527615930583,1.87705331787556,4.70232947718139
"2002","University of Kansas Center for Research Inc",188193.844288132,125031.98268292,313225.826971053,"Kansas","Derek Schmidt","Republican","KS","20",496831.748920669,330084.43428291,826916.183203579,2.61380339289073,1.73655531504056,4.35035870793129
"2004","Wichita State University",193005.249115375,85454.0361162204,278459.285231595,"Kansas","Ron Estes","Republican","KS","20",509533.857664589,225598.655346822,735132.513011411,2.68062845993576,1.18686161272528,3.86749007266104
"2103","University of Louisville Research Foundation Inc",352611.496339743,329697.093412799,682308.589752542,"Kentucky","Morgan McGarvey","Democrat","KY","21",930894.350336922,870400.32660979,1801294.67694671,4.89738189360754,4.57912629739999,9.47650819100753
