org_name,org_city,org_state,lat,lon,week,current_loss,current_grant_loss,current_econ_loss,current_job_loss,overall_loss,overall_grant_loss,overall_econ_loss,overall_job_loss
University of Kentucky,Lexington,KY,38.04096,-84.50589,2025-08-01,3463164.71,6,9142754.8344,48.099509861111116,3463164.71,6,9142754.8344,48.099509861111116
University of Louisiana at Lafayette,Lafayette,LA,30.21525,-92.01903,2025-08-01,959629.26,1,2533421.2464,13.328184166666668,959629.26,1,2533421.2464,13.328184166666668
University of Maryland Baltimore,Baltimore,MD,39.25246,-76.71121,2025-08-01,9224589.78,4,24352917.0192,128.1193025,9224589.78,4,24352917.0192,128.1193025
University of Maryland Eastern Shore,Princess Anne,MD,38.2029,-75.69243,2025-08-01,391312.9910958904,1,1033066.2964931508,5.434902654109589,391312.9910958904,1,1033066.2964931508,5.434902654109589
"University of Maryland, College Park",College Park,MD,38.99233,-76.95299,2025-08-01,3140606.1,12,8291200.104,43.61952916666667,3140606.1,12,8291200.104,43.61952916666667
University of Massachusetts Amherst,Amherst,MA,42.38691,-72.52113,2025-08-01,1558202.4200000002,3,4113654.388800001,21.64170027777778,1558202.4200000002,3,4113654.388800001,21.64170027777778
University of Massachusetts Boston,Boston,MA,42.3137,-71.06298,2025-08-01,3358769.07,4,8867150.3448,46.64957041666667,3358769.07,4,8867150.3448,46.64957041666667
University of Massachusetts Lowell,Lowell,MA,42.65019,-71.32389,2025-08-01,50691.59999999998,1,133825.82399999994,0.7040499999999997,50691.59999999998,1,133825.82399999994,0.7040499999999997
University of Memphis,Memphis,TN,35.11751,-89.94003,2025-08-01,762394.96,3,2012722.6944,10.58881888888889,762394.96,3,2012722.6944,10.58881888888889
University of Miami,Coral Gables,FL,25.71347,-80.27725,2025-08-01,0,0,0,0,584205.71,1,1542303.0744,8.113968194444444
University of Michigan at Ann Arbor,Ann Arbor,MI,42.27549,-83.74304,2025-08-01,7910599.854814815,23,20883983.616711114,109.86944242798356,8445386.394814815,25,22295820.082311112,117.29703326131688
University of Minnesota - Twin Cities,Minneapolis,MN,44.97514,-93.227,2025-08-01,4174563.5300000003,13,11020847.719200002,57.98004902777778,4174563.5300000003,13,11020847.719200002,57.98004902777778
University of Minnesota Duluth,Duluth,MN,46.81708,-92.08443,2025-08-01,309928.33999999997,1,818210.8176,4.304560277777777,309928.33999999997,1,818210.8176,4.304560277777777
University of Mississippi,University,MS,34.36739,-89.52896,2025-08-01,314022.99328767124,3,829020.7022794521,4.361430462328768,314022.99328767124,3,829020.7022794521,4.361430462328768
University of Missouri Kansas City,Kansas City,MO,39.03452,-94.57577,2025-08-01,46317.59,1,122278.43759999999,0.6432998611111111,46317.59,1,122278.43759999999,0.6432998611111111
University of Missouri-Columbia,Columbia,MO,38.94823,-92.32734,2025-08-01,778677.6200000001,4,2055708.9168000005,10.814966944444446,778677.6200000001,4,2055708.9168000005,10.814966944444446
University of Missouri-Saint Louis,Saint Louis,MO,38.71293,-90.30313,2025-08-01,455864.86,1,1203483.2304,6.331456388888889,455864.86,1,1203483.2304,6.331456388888889
University of Nebraska Lincoln,Lincoln,NE,40.82302,-96.67344,2025-08-01,4397895.26,9,11610443.4864,61.08187861111111,4397895.26,9,11610443.4864,61.08187861111111
University of Nebraska at Omaha,Omaha,NE,41.266,-96.01003,2025-08-01,198725.06,1,524634.1584000001,2.760070277777778,198725.06,1,524634.1584000001,2.760070277777778
University of Nevada Las Vegas,Las Vegas,NV,36.10952,-115.14195,2025-08-01,4479065.67,6,11824733.368800001,62.20924541666667,4479065.67,6,11824733.368800001,62.20924541666667
University of Nevada Reno,Reno,NV,39.54508,-119.81828,2025-08-01,19352.800000000003,1,51091.39200000001,0.26878888888888897,19352.800000000003,1,51091.39200000001,0.26878888888888897
University of New Hampshire,Durham,NH,43.13637,-70.93604,2025-08-01,193212.71,1,510081.5544,2.6835098611111112,193212.71,1,510081.5544,2.6835098611111112
University of New Mexico,Albuquerque,NM,35.09023,-106.62529,2025-08-01,3515681.81,9,9281399.978400001,48.82891402777778,3515681.81,9,9281399.978400001,48.82891402777778
University of New Orleans,New Orleans,LA,30.02928,-90.06473,2025-08-01,539962.52,1,1425501.0528000002,7.499479444444445,539962.52,1,1425501.0528000002,7.499479444444445
University of North Carolina Chapel Hill,Chapel Hill,NC,35.9316,-79.05738,2025-08-01,1133246.2599999998,6,2991770.1263999995,15.739531388888887,1239047.6099999999,8,3271085.6903999997,17.208994583333332
University of North Carolina Charlotte,Charlotte,NC,35.30165,-80.73145,2025-08-01,1279259.51,4,3377245.1064000004,17.767493194444445,1279259.51,4,3377245.1064000004,17.767493194444445
University of North Carolina Greensboro,Greensboro,NC,36.06505,-79.80897,2025-08-01,3438300.48,5,9077113.2672,47.754173333333334,3438300.48,5,9077113.2672,47.754173333333334
University of North Carolina at Wilmington,Wilmington,NC,34.22528,-77.87424,2025-08-01,191816.35,1,506395.16400000005,2.6641159722222225,191816.35,1,506395.16400000005,2.6641159722222225
University of North Georgia,Dahlonega,GA,34.53027,-83.9858,2025-08-01,116645.4,1,307943.85599999997,1.620075,116645.4,1,307943.85599999997,1.620075
University of North Texas,Denton,TX,33.19624,-97.12279,2025-08-01,2245476.9,6,5928059.016,31.187179166666667,2245476.9,6,5928059.016,31.187179166666667
University of Northern Colorado,Greeley,CO,40.40645,-104.68575,2025-08-01,49666,1,131118.24000000002,0.6898055555555556,49666,1,131118.24000000002,0.6898055555555556
University of Notre Dame,Notre Dame,IN,41.6939,-86.23928,2025-08-01,355866.07999999996,3,939486.4511999999,4.942584444444444,355866.07999999996,3,939486.4511999999,4.942584444444444
University of Oklahoma Norman,Norman,OK,35.20922,-97.44378,2025-08-01,1440455.08,3,3802801.4112000004,20.006320555555558,1440455.08,3,3802801.4112000004,20.006320555555558
University of Oregon Eugene,Eugene,OR,44.04551,-123.06974,2025-08-01,26462.340000000026,1,69860.57760000008,0.3675325000000004,26462.340000000026,1,69860.57760000008,0.3675325000000004
University of Pennsylvania,Philadelphia,PA,39.95346,-75.19398,2025-08-01,469514.19,4,1239517.4616,6.521030416666667,469514.19,4,1239517.4616,6.521030416666667
University of Pittsburgh,Pittsburgh,PA,40.44091,-79.95912,2025-08-01,5788687.73,8,15282135.607200002,80.39844069444446,5788687.73,8,15282135.607200002,80.39844069444446
University of Puerto Rico Arecibo,Arecibo,PR,18.46416,-66.75135,2025-08-01,982868.16,1,2594771.9424,13.650946666666668,982868.16,1,2594771.9424,13.650946666666668
University of Puerto Rico Carolina,Carolina,PR,38.7946,-106.53484,2025-08-01,102583.7366255144,1,270821.064691358,1.424774119798811,102583.7366255144,1,270821.064691358,1.424774119798811
University of Puerto Rico Mayaguez,Mayaguez,PR,18.2086,-67.14001,2025-08-01,384053.57,1,1013901.4248,5.334077361111111,384053.57,1,1013901.4248,5.334077361111111
University of Puerto Rico Medical Sciences,San Juan,PR,18.41048,-66.06561,2025-08-01,2814957.49,1,7431487.773600001,39.09663180555556,2814957.49,1,7431487.773600001,39.09663180555556
University of Puerto Rico Rio Piedras,San Juan,PR,18.40983,-66.06296,2025-08-01,1062750.94,4,2805662.4816,14.760429722222222,1062750.94,4,2805662.4816,14.760429722222222
University of Puerto Rico Rio Piedras,San Juan,PR,38.7946,-106.53484,2025-08-01,1480771.16,1,3909235.8624,20.566266111111112,1480771.16,1,3909235.8624,20.566266111111112
University of Rhode Island,Kingston,RI,41.48604,-71.52866,2025-08-01,1576030.2499999998,6,4160719.8599999994,21.889309027777777,1576030.2499999998,6,4160719.8599999994,21.889309027777777
University of Rochester,Rochester,NY,43.13177,-77.63546,2025-08-01,1059973.62,2,2798330.3568000006,14.721855833333336,1059973.62,2,2798330.3568000006,14.721855833333336
University of San Diego,San Diego,CA,32.77192,-117.1875,2025-08-01,334932.84,1,884222.6976000001,4.651845000000001,334932.84,1,884222.6976000001,4.651845000000001
University of South Alabama,Mobile,AL,30.69541,-88.17522,2025-08-01,3176961.6414814815,2,8387178.733511112,44.12446724279835,3176961.6414814815,2,8387178.733511112,44.12446724279835
University of South Carolina at Columbia,Columbia,SC,33.99962,-81.02825,2025-08-01,1006789.7000000001,3,2657924.808,13.98319027777778,1006789.7000000001,3,2657924.808,13.98319027777778
University of South Florida,Tampa,FL,28.07404,-82.39596,2025-08-01,5767329.505274726,14,15225749.893925278,80.1017986843712,5767329.505274726,14,15225749.893925278,80.1017986843712
University of Southern California,Los Angeles,CA,34.01728,-118.28125,2025-08-01,1232906.6900000002,5,3254873.6616000007,17.12370402777778,1987381.9300000002,6,5246688.2952000005,27.60252680555556
University of Southern Mississippi,Hattiesburg,MS,31.32879,-89.3297,2025-08-01,5934.763485477179,1,15667.775601659752,0.08242727063162748,5934.763485477179,1,15667.775601659752,0.08242727063162748
University of Tennessee Knoxville,Knoxville,TN,35.95494,-83.93035,2025-08-01,376790.21,4,994726.1544000001,5.233197361111111,376790.21,4,994726.1544000001,5.233197361111111
University of Texas Arlington,Arlington,TX,32.7282,-97.1126,2025-08-01,1885835.24,3,4978605.033600001,26.192156111111114,1885835.24,3,4978605.033600001,26.192156111111114
University of Texas Dallas,Richardson,TX,32.99173,-96.7437,2025-08-01,721184.73,3,1903927.6872,10.016454583333333,721184.73,3,1903927.6872,10.016454583333333
University of Texas El Paso,El Paso,TX,31.77052,-106.50415,2025-08-01,13973769.100000001,13,36890750.424,194.0801263888889,13973769.100000001,13,36890750.424,194.0801263888889
University of Texas San Antonio,San Antonio,TX,29.56712,-98.60572,2025-08-01,7122425.8862962965,11,18803204.339822225,98.92258175411523,7122425.8862962965,11,18803204.339822225,98.92258175411523
University of Texas at Austin,Austin,TX,30.29119,-97.73757,2025-08-01,12812714.53,14,33825566.3592,177.95436847222223,13440495.45,15,35482907.988,186.67354791666668
University of Toledo,Toledo,OH,41.61955,-83.62073,2025-08-01,23628.54794520547,1,62379.36657534245,0.3281742770167427,23628.54794520547,1,62379.36657534245,0.3281742770167427
University of Utah,Salt Lake City,UT,40.76454,-111.85032,2025-08-01,4131848.9000000004,6,10908081.096,57.386790277777784,4131848.9000000004,6,10908081.096,57.386790277777784
University of Vermont and State Agricultural College,Burlington,VT,44.47828,-73.20108,2025-08-01,291708.58157894737,1,770110.6553684211,4.05150807748538,291708.58157894737,1,770110.6553684211,4.05150807748538
University of Virginia,Charlottesville,VA,38.05053,-78.50053,2025-08-01,6675613.517037037,9,17623619.684977777,92.71685440329219,7841360.637037037,10,20701192.081777778,108.9077866255144
University of Washington,Seattle,WA,47.66031,-122.31517,2025-08-01,5062411.337832647,11,13364765.93187819,70.31126858100899,5062411.337832647,11,13364765.93187819,70.31126858100899
University of West Florida,Pensacola,FL,30.54912,-87.21855,2025-08-01,1283809.67,1,3389257.5288,17.83068986111111,1283809.67,1,3389257.5288,17.83068986111111
University of Wisconsin-Madison,Madison,WI,43.06852,-89.40086,2025-08-01,5138144.073666835,16,13564700.354480445,71.3631121342616,5138144.073666835,16,13564700.354480445,71.3631121342616
University of Wisconsin-Milwaukee,Milwaukee,WI,43.0757,-87.878,2025-08-01,496863.74,2,1311720.2736,6.900885277777778,496863.74,2,1311720.2736,6.900885277777778
University of Wisconsin-Whitewater,Whitewater,WI,42.84247,-88.74466,2025-08-01,2284.300000000003,1,6030.552000000008,0.03172638888888893,2284.300000000003,1,6030.552000000008,0.03172638888888893
University of Wyoming,Laramie,WY,41.31397,-105.58452,2025-08-01,0,0,0,0,0,0,0,0
University of the District of Columbia,Washington,DC,38.94444,-77.06433,2025-08-01,1032158.58,2,2724898.6512,14.335535833333333,1032158.58,2,2724898.6512,14.335535833333333
University of the Virgin Islands,Charlotte Amalie,VI,18.3419,-64.9307,2025-08-01,2236928.72,2,5905491.820800001,31.06845444444445,2236928.72,2,5905491.820800001,31.06845444444445
Urban Institute,Washington,DC,38.883540000000004,-77.02364,2025-08-01,325738.55,1,859949.772,4.524146527777778,325738.55,1,859949.772,4.524146527777778
Utah State University,Logan,UT,41.74215,-111.8082,2025-08-01,442468.12,2,1168115.8368,6.145390555555556,442468.12,2,1168115.8368,6.145390555555556
Vanderbilt University,Nashville,TN,36.14378,-86.801,2025-08-01,2078245.1800000002,4,5486567.275200001,28.86451638888889,2078245.1800000002,4,5486567.275200001,28.86451638888889
Villanova University,Villanova,PA,40.03657,-75.34578,2025-08-01,175686.66,2,463812.7824,2.4400925,175686.66,2,463812.7824,2.4400925
Virginia Commonwealth University,Richmond,VA,37.54981,-77.45278,2025-08-01,2929798.22,5,7734667.300800001,40.69164194444445,2929798.22,5,7734667.300800001,40.69164194444445
Virginia Polytechnic Institute and State University,Blacksburg,VA,37.23306,-80.421,2025-08-01,4771259.75,9,12596125.74,66.26749652777778,4771259.75,9,12596125.74,66.26749652777778
Virginia State University,Petersburg,VA,37.23646,-77.41988,2025-08-01,2075936.63,1,5480472.7032,28.832453194444444,2075936.63,1,5480472.7032,28.832453194444444
WEPAN Inc.,Washington,DC,38.90702,-77.04294,2025-08-01,1135313.6000000003,2,2997227.904000001,15.76824444444445,1135313.6000000003,2,2997227.904000001,15.76824444444445
WNET,New York,NY,40.76143,-73.98651,2025-08-01,137636,1,363359.04000000004,1.9116111111111111,137636,1,363359.04000000004,1.9116111111111111
Washington State University,Pullman,WA,46.72889,-117.15574,2025-08-01,1124223.21,5,2967949.2744,15.61421125,1124223.21,5,2967949.2744,15.61421125
Washington University,Saint Louis,MO,38.66437,-90.3238,2025-08-01,3646836.1900000004,5,9627647.541600002,50.650502638888895,3646836.1900000004,5,9627647.541600002,50.650502638888895
Wayne State University,Detroit,MI,42.35747,-83.06529,2025-08-01,557015.19,2,1470520.1016,7.736322083333333,557015.19,2,1470520.1016,7.736322083333333
Weber State University,Ogden,UT,41.19325,-111.94606,2025-08-01,113141.45999999999,1,298693.4544,1.5714091666666665,113141.45999999999,1,298693.4544,1.5714091666666665
West Chester University of Pennsylvania,West Chester,PA,39.95112,-75.59055,2025-08-01,207032.34000000003,2,546565.3776000001,2.8754491666666673,207032.34000000003,2,546565.3776000001,2.8754491666666673
West Hills Community College,Coalinga,CA,36.15328,-120.35115,2025-08-01,278208.18,1,734469.5952,3.8640025000000002,278208.18,1,734469.5952,3.8640025000000002
West Texas A&M University,Canyon,TX,34.98169,-101.91603,2025-08-01,431969.37,1,1140399.1368,5.999574583333334,431969.37,1,1140399.1368,5.999574583333334
West Virginia University Research Corporation,Morgantown,WV,39.65705,-79.95526,2025-08-01,356852.8,1,942091.392,4.9562888888888885,356852.8,1,942091.392,4.9562888888888885
WestEd,San Francisco,CA,37.78221,-122.39856,2025-08-01,31083.149999999907,1,82059.51599999976,0.4317104166666654,2175195.13,2,5742515.1432,30.211043472222222
Western Kentucky University,Bowling Green,KY,36.9868,-86.45538,2025-08-01,13005.779999999999,1,34335.2592,0.18063583333333333,13005.779999999999,1,34335.2592,0.18063583333333333
Western Michigan University,Kalamazoo,MI,42.28595,-85.61194,2025-08-01,65996.1,1,174229.70400000003,0.9166125000000002,65996.1,1,174229.70400000003,0.9166125000000002
Western Washington University,Bellingham,WA,48.73463,-122.48968,2025-08-01,2074397.35,4,5476409.004000001,28.811074305555557,2074397.35,4,5476409.004000001,28.811074305555557
Wichita State University,Wichita,KS,37.71706,-97.29681,2025-08-01,888958.36,1,2346850.0704,12.34664388888889,888958.36,1,2346850.0704,12.34664388888889
William Marsh Rice University,Houston,TX,29.72013,-95.40182,2025-08-01,1288493.33,6,3401622.3912000004,17.895740694444445,1288493.33,6,3401622.3912000004,17.895740694444445
Winston-Salem State University,Winston Salem,NC,36.08983,-80.22504,2025-08-01,1596596.1300000001,3,4215013.7832,22.17494625,1596596.1300000001,3,4215013.7832,22.17494625
"Woodwell Climate Research Center, Inc.",Falmouth,MA,41.54952,-70.64343,2025-08-01,48575.41,1,128239.08240000001,0.6746584722222223,48575.41,1,128239.08240000001,0.6746584722222223
Worcester State University,Worcester,MA,42.26624,-71.84207,2025-08-01,498511.29000000004,1,1316069.8056,6.923767916666668,498511.29000000004,1,1316069.8056,6.923767916666668
Xavier University of Louisiana,New Orleans,LA,29.96429,-90.10747,2025-08-01,643404.6799999999,1,1698588.3551999999,8.936176111111111,643404.6799999999,1,1698588.3551999999,8.936176111111111
Yakima Valley Community College,Yakima,WA,46.58464,-120.5301,2025-08-01,41073.96999999997,1,108435.28079999993,0.5704718055555552,41073.96999999997,1,108435.28079999993,0.5704718055555552
Yale University,New Haven,CT,41.31092,-72.92643,2025-08-01,833878.8600000001,3,2201440.1904,11.581650833333335,833878.8600000001,3,2201440.1904,11.581650833333335
"Young People's Project, Inc.",Cambridge,MA,42.36591,-71.10204,2025-08-01,970207.98,1,2561349.0672,13.475110833333334,970207.98,1,2561349.0672,13.475110833333334
Ziker Enterprises LLC,San Jose,CA,37.28281,-121.87853,2025-08-01,20000,1,52800,0.2777777777777778,20000,1,52800,0.2777777777777778
Alabama A&M University,Normal,AL,34.78387,-86.57757,2025-08-08,2387359.51,4,6302629.1064,33.157770972222224,2387359.51,4,6302629.1064,33.157770972222224
Alamo Community College District - St. Philip's College,San Antonio,TX,29.41679,-98.45476,2025-08-08,246087.99,1,649672.2936,3.41788875,246087.99,1,649672.2936,3.41788875
