"GEOID","inst_name","budg_CHE_cuts","budg_CBET_cuts","budg_NSF_cuts","state_name","rep_name","pol_party","state","state_FIPS","econ_budg_CHE_cuts","econ_budg_CBET_cuts","econ_budg_NSF_cuts","jobs_budg_CHE_cuts","jobs_budg_CBET_cuts","jobs_budg_NSF_cuts"
"0103","Auburn University",443441.221340911,968952.795330478,1412394.01667139,"Alabama","Mike Rogers","Republican","AL","01",1170684.82434,2558035.37967246,3728720.20401247,6.1589058519571,13.4576777129233,19.6165835648804
"0103","University of Alabama Tuscaloosa",4496.95776948501,16079.5963354988,20576.5541049838,"Alabama","Mike Rogers","Republican","AL","01",11871.9685114404,42450.1343257169,54322.1028371573,0.0624577467984029,0.223327726881928,0.285785473680331
"0103","University of Alabama at Birmingham",8889.92048363665,10585.8082106085,19475.7286942451,"Alabama","Mike Rogers","Republican","AL","01",23469.3900768007,27946.5336760063,51415.9237528071,0.123471117828287,0.147025114036229,0.270496231864515
"0103","Alabama State University",0,11317.9195209598,11317.9195209598,"Alabama","Mike Rogers","Republican","AL","01",0,29879.3075353338,29879.3075353338,0,0.157193326679997,0.157193326679997
"0103","University of Alabama in Huntsville",1802.89189484354,8275.05043904345,10077.942333887,"Alabama","Mike Rogers","Republican","AL","01",4759.63460238695,21846.1331590747,26605.7677614617,0.0250401652061603,0.114931256097826,0.139971421303986
"0104","University of Alabama Tuscaloosa",172989.354196359,618551.280310253,791540.634506612,"Alabama","Robert B. Aderholt","Republican","AL","01",456691.895078389,1632975.38001907,2089667.27509746,2.40262991939388,8.59099000430907,10.993619923703
"0104","University of Alabama in Huntsville",7708.91706760687,35382.9742910823,43091.8913586892,"Alabama","Robert B. Aderholt","Republican","AL","01",20351.5410584821,93411.0521284574,113762.59318694,0.107068292605651,0.491430198487255,0.598498491092906
"0104","Auburn University",12755.04125032,27870.735239004,40625.7764893239,"Alabama","Robert B. Aderholt","Republican","AL","01",33673.3089008447,73578.7410309704,107252.049931815,0.177153350698888,0.387093544986166,0.564246895685054
"0104","University of Alabama at Birmingham",8884.51298942519,10579.3691545193,19463.8821439445,"Alabama","Robert B. Aderholt","Republican","AL","01",23455.1142920825,27929.5345679309,51384.6488600134,0.123396013742017,0.146935682701657,0.270331696443673
"0104","Mississippi State University",7371.59286113144,808.221893962653,8179.81475509409,"Alabama","Robert B. Aderholt","Republican","AL","01",19461.005153387,2133.7058000614,21594.7109534484,0.102383234182381,0.0112253040828146,0.113608538265196
"0105","University of Alabama in Huntsville",77959.5322804759,357824.594846913,435784.127127389,"Alabama","Dale W. Strong","Republican","AL","01",205813.165220456,944656.930395852,1150470.09561631,1.08277128167328,4.96978603954047,6.05255732121374
"0105","Auburn University",14654.7282450485,32021.6958065152,46676.4240515636,"Alabama","Dale W. Strong","Republican","AL","01",38688.4825669279,84537.2769292001,123225.759496128,0.20353789229234,0.444745775090489,0.648283667382828
"0105","University of Alabama Tuscaloosa",3731.51814914713,13342.6437677543,17074.1619169015,"Alabama","Dale W. Strong","Republican","AL","01",9851.20791374844,35224.5795468715,45075.7874606199,0.0518266409603769,0.185314496774366,0.237141137734743
"0105","University of Alabama at Birmingham",2157.59019037167,2569.18337958198,4726.77356995365,"Alabama","Dale W. Strong","Republican","AL","01",5696.0381025812,6782.64412209642,12478.6822246776,0.0299665304218287,0.0356831024941942,0.0656496329160229
"0105","Virginia Polytechnic Institute and State University",1489.52764119622,1426.44610438777,2915.97374558399,"Alabama","Dale W. Strong","Republican","AL","01",3932.35297275801,3765.81771558372,7698.17068834173,0.020687883905503,0.0198117514498302,0.0404996353553332
"0106","Auburn University",37179.5883254007,81240.2282498626,118419.816575263,"Alabama","Gary J. Palmer","Republican","AL","01",98154.1131790579,214474.202579637,312628.315758695,0.516383171186121,1.12833650347031,1.64471967465643
"0106","University of Alabama at Birmingham",45893.4033726425,54648.2690288528,100541.672401495,"Alabama","Gary J. Palmer","Republican","AL","01",121158.584903776,144271.430236171,265430.015139947,0.63740838017559,0.759003736511844,1.39641211668743
"0106","University of Alabama Tuscaloosa",19869.5368112706,71046.7270710338,90916.2638823045,"Alabama","Gary J. Palmer","Republican","AL","01",52455.5771817545,187563.359467529,240018.936649284,0.275965789045426,0.986760098208803,1.26272588725423
"0106","Alabama State University",0,24960.0546578309,24960.0546578309,"Alabama","Gary J. Palmer","Republican","AL","01",0,65894.5442966736,65894.5442966736,0,0.346667425803207,0.346667425803207
"0106","Samford University",18734.1484100564,0,18734.1484100564,"Alabama","Gary J. Palmer","Republican","AL","01",49458.151802549,0,49458.151802549,0.260196505695228,0,0.260196505695228
"0107","University of Alabama Tuscaloosa",184981.241581653,661430.203871583,846411.445453236,"Alabama","Terri A. Sewell","Democrat","AL","01",488350.477775563,1746175.73822098,2234526.21599654,2.56918391085629,9.18653060932754,11.7557145201838
"0107","University of Alabama at Birmingham",47618.3940260975,56702.3279213005,104320.721947398,"Alabama","Terri A. Sewell","Democrat","AL","01",125712.560228897,149694.145712233,275406.705941131,0.661366583695799,0.787532332240285,1.44889891593608
"0107","Auburn University",11669.5058247608,25498.7577718547,37168.2635966155,"Alabama","Terri A. Sewell","Democrat","AL","01",30807.4953773686,67316.7205176963,98124.2158950649,0.162076469788345,0.354149413497982,0.516225883286326
"0107","Samford University",12456.5653463358,0,12456.5653463358,"Alabama","Terri A. Sewell","Democrat","AL","01",32885.3325143264,0,32885.3325143264,0.173007852032441,0,0.173007852032441
"0107","University of Alabama in Huntsville",1740.72320881445,7989.70387217989,9730.42708099434,"Alabama","Terri A. Sewell","Democrat","AL","01",4595.50927127016,21092.8182225549,25688.3274938251,0.0241767112335341,0.110968109335832,0.135144820569366
"0200","University of Alaska Anchorage Campus",121552.489709878,0,121552.489709878,"Alaska","Nicholas J. Begich III","Republican","AK","02",320898.572834078,0,320898.572834078,1.68822902374831,0,1.68822902374831
